,complexity,loss,equation,score,sympy_format,lambda_format
0,1,14.511242,2.4994712,0.0,2.49947120000000,PySRFunction(X=>2.49947120000000)
1,3,11.603879,x0 / 0.17914937,0.11179211030378564,x0/0.17914937,PySRFunction(X=>x0/0.17914937)
2,4,7.0794888,cube(x0 / 0.44072628),0.4941377370569695,11.6813532312332*x0**3,PySRFunction(X=>11.6813532312332*x0**3)
3,5,1.1696581,0.6242108 / (1.0061474 - x0),1.8004902178267985,0.6242108/(1.0061474 - x0),PySRFunction(X=>0.6242108/(1.0061474 - x0))
4,6,0.92911386,-1.30831 / (cube(x0) + -0.9918998),0.23023546966609285,-1.30831/(x0**3 - 0.9918998),PySRFunction(X=>-1.30831/(x0**3 - 0.9918998))
5,8,0.61487275,square(0.39084023 / (x0 - 1.0636313)) / x0,0.20640797868489313,(0.152756085386453/(x0 - 1*1.0636313)**2)/x0,PySRFunction(X=>(0.152756085386453/(x0 - 1*1.0636313)**2)/x0)
6,9,0.5316435,(0.5148629 / (1.0007572 - x0)) - (-0.11634073 / x0),0.1454421838947032,0.5148629/(1.0007572 - x0) - (-1)*0.11634073/x0,PySRFunction(X=>0.5148629/(1.0007572 - x0) - (-1)*0.11634073/x0)
7,10,0.32124168,(0.50750065 / (1.0028818 - x0)) / tanh(x1 * x0),0.5037794148923997,0.50750065/((1.0028818 - x0)*tanh(x0*x1)),PySRFunction(X=>0.50750065/((1.0028818 - x0)*tanh(x0*x1)))
8,11,0.009316895,(0.50502545 / (1.0003179 - x0)) + ((0.49867812 / x0) / x1),3.5403643183585936,0.50502545/(1.0003179 - x0) + 0.49867812/(x0*x1),PySRFunction(X=>0.50502545/(1.0003179 - x0) + 0.49867812/(x0*x1))
9,13,0.009091502,(((0.5035738 / x0) - 0.06268445) / x1) + (0.5096298 / (1.0005285 - x0)),0.012244643809890796,0.5096298/(1.0005285 - x0) + (-1*0.06268445 + 0.5035738/x0)/x1,PySRFunction(X=>0.5096298/(1.0005285 - x0) + (-1*0.06268445 + 0.5035738/x0)/x1)
10,15,0.0090636015,(0.50899357 / (1.00048 - x0)) + (tanh(x0 / x1) / square(x0 * 1.4134456)),0.0015367867202918607,0.50899357/(1.00048 - x0) + tanh(x0/x1)/((1.99782846415936*x0**2)),PySRFunction(X=>0.50899357/(1.00048 - x0) + tanh(x0/x1)/((1.99782846415936*x0**2)))
11,16,0.009014109,(tanh(x1 / x0) / ((x0 + x0) * x1)) + (0.5080063 / (1.0004327 - x0)),0.0054755411261948215,0.5080063/(1.0004327 - x0) + tanh(x1/x0)/((x1*(x0 + x0))),PySRFunction(X=>0.5080063/(1.0004327 - x0) + tanh(x1/x0)/((x1*(x0 + x0))))
12,17,0.008995049,((0.5136773 / (1.0006936 - x0)) + -0.016859578) + (tanh(x0 / x1) / (square(x0) * 1.9910371)),0.002116701637734378,-0.016859578 + 0.5136773/(1.0006936 - x0) + tanh(x0/x1)/((x0**2*1.9910371)),PySRFunction(X=>-0.016859578 + 0.5136773/(1.0006936 - x0) + tanh(x0/x1)/((x0**2*1.9910371)))
13,18,0.008936034,((0.5127232 / (1.0006438 - x0)) + -0.017758153) + (tanh(x1 / x0) / (x1 * (x0 * 1.9957))),0.006582448264437033,-0.017758153 + 0.5127232/(1.0006438 - x0) + tanh(x1/x0)/((x1*x0*1.9957)),PySRFunction(X=>-0.017758153 + 0.5127232/(1.0006438 - x0) + tanh(x1/x0)/((x1*x0*1.9957)))
14,20,0.0089114765,((0.5127232 / (1.0006436 - x0)) - 0.018041473) + (tanh(x1 / x0) / ((x0 * 1.9836177) * (x1 - -0.010318758))),0.0013759630788858623,-1*0.018041473 + 0.5127232/(1.0006436 - x0) + tanh(x1/x0)/((x0*1.9836177*(x1 - 1*(-0.010318758)))),PySRFunction(X=>-1*0.018041473 + 0.5127232/(1.0006436 - x0) + tanh(x1/x0)/((x0*1.9836177*(x1 - 1*(-0.010318758)))))
