,complexity,loss,equation,score,sympy_format,lambda_format
0,1,28.724882,3.8445392,0.0,3.84453920000000,PySRFunction(X=>3.84453920000000)
1,3,28.64979,x0 + 3.3881972,0.0013088012577491578,x0 + 3.3881972,PySRFunction(X=>x0 + 3.3881972)
2,4,28.543789,tanh(x0) + 3.548012,0.003706749017088481,tanh(x0) + 3.548012,PySRFunction(X=>tanh(x0) + 3.548012)
3,5,24.552862,square(2.5214937 - square(x0)),0.1506109384166646,(2.5214937 - x0**2)**2,PySRFunction(X=>(2.5214937 - x0**2)**2)
4,7,22.724058,(0.07667704 / (x0 - 0.58286744)) + 3.5644162,0.03870211939901798,3.5644162 + 0.07667704/(x0 - 1*0.58286744),PySRFunction(X=>3.5644162 + 0.07667704/(x0 - 1*0.58286744))
5,8,22.445068,square(-0.04193653 / (x0 - 0.5977637)) + 3.2936351,0.012353285201878422,3.2936351 + 0.0017586725484409/(x0 - 1*0.5977637)**2,PySRFunction(X=>3.2936351 + 0.0017586725484409/(x0 - 1*0.5977637)**2)
6,9,19.497189,-0.82230175 / ((x0 * x1) - (x0 + 1.9254339)),0.14080060052490273,-0.82230175/(x0*x1 - (x0 + 1.9254339)),PySRFunction(X=>-0.82230175/(x0*x1 - (x0 + 1.9254339)))
7,10,17.987513,(-0.800792 / (square(x0) + (x1 + -7.6261044))) - -3.0455194,0.08059250639504392,-1*(-3.0455194) - 0.800792/(x0**2 + x1 - 7.6261044),PySRFunction(X=>-1*(-3.0455194) - 0.800792/(x0**2 + x1 - 7.6261044))
8,11,12.120949,(-0.7181951 / ((x1 * x0) - (x0 + 1.9261649))) + 2.8032165,0.39474251703144847,2.8032165 - 0.7181951/(x0*x1 - (x0 + 1.9261649)),PySRFunction(X=>2.8032165 - 0.7181951/(x0*x1 - (x0 + 1.9261649)))
9,14,11.956821,((tanh(x1) - 1.6735728) / ((x1 * x0) - (x0 + 1.9241712))) + 2.7860098,0.0045444557969274236,2.7860098 + (tanh(x1) - 1*1.6735728)/(x0*x1 - (x0 + 1.9241712)),PySRFunction(X=>2.7860098 + (tanh(x1) - 1*1.6735728)/(x0*x1 - (x0 + 1.9241712)))
10,15,7.711367,((0.282294 / (x0 - -0.38701943)) / ((x1 * x0) - (x0 + 1.86534))) + 2.616911,0.43860643645111974,2.616911 + 0.282294/((x0 - 1*(-0.38701943))*(x0*x1 - (x0 + 1.86534))),PySRFunction(X=>2.616911 + 0.282294/((x0 - 1*(-0.38701943))*(x0*x1 - (x0 + 1.86534))))
11,17,6.0879936,((0.023174627 / (x0 - -0.38930568)) - -2.4111507) + (-0.72869885 / ((x1 * x0) - (x0 + 1.9259136))),0.11818845237675693,-1*(-2.4111507) - 0.72869885/(x0*x1 - (x0 + 1.9259136)) + 0.023174627/(x0 - 1*(-0.38930568)),PySRFunction(X=>-1*(-2.4111507) - 0.72869885/(x0*x1 - (x0 + 1.9259136)) + 0.023174627/(x0 - 1*(-0.38930568)))
12,19,5.1685,(((-0.0109669445 / x0) / (x0 - -0.3895932)) + 2.250615) + (-0.71867526 / ((x0 * x1) - (x0 + 1.9249526))),0.08186802914203616,2.250615 - 0.71867526/(x0*x1 - (x0 + 1.9249526)) - 0.0109669445/(x0*(x0 - 1*(-0.3895932))),PySRFunction(X=>2.250615 - 0.71867526/(x0*x1 - (x0 + 1.9249526)) - 0.0109669445/(x0*(x0 - 1*(-0.3895932))))
