,complexity,loss,equation,score,sympy_format,lambda_format
0,1,33.252087,4.52053,0.0,4.52053000000000,PySRFunction(X=>4.52053000000000)
1,3,17.977577,x0 * x1,0.307496136466182,x0*x1,PySRFunction(X=>x0*x1)
2,4,10.881052,cube(x0) * x1,0.5021023311870552,x0**3*x1,PySRFunction(X=>x0**3*x1)
3,5,1.4959531,0.58462423 / (1.004917 - x0),1.984259399136501,0.58462423/(1.004917 - x0),PySRFunction(X=>0.58462423/(1.004917 - x0))
4,6,1.223562,1.4441699 / (1.0003344 - cube(x0)),0.20099725188173015,1.4441699/(1.0003344 - x0**3),PySRFunction(X=>1.4441699/(1.0003344 - x0**3))
5,7,1.2015879,1.4371227 / (tanh(x1) - cube(x0)),0.01812234484150533,1.4371227/(-x0**3 + tanh(x1)),PySRFunction(X=>1.4371227/(-x0**3 + tanh(x1)))
6,8,0.56219774,square(-0.04449523 / (0.9644046 - x0)) - -1.7787395,0.759545572509762,-1*(-1.7787395) + 0.0019798254927529/(0.9644046 - x0)**2,PySRFunction(X=>-1*(-1.7787395) + 0.0019798254927529/(0.9644046 - x0)**2)
7,10,0.56083673,square((x0 * 0.04637857) / (x0 - 0.9642297)) + 1.7840605,0.0012119046232934355,0.0021509717552449*x0**2/(x0 - 1*0.9642297)**2 + 1.7840605,PySRFunction(X=>0.0021509717552449*x0**2/(x0 - 1*0.9642297)**2 + 1.7840605)
8,11,0.53441894,square(0.04453766 / (0.96440184 - x0)) - (-1.7531602 / tanh(x1)),0.04824976608486555,-(-1)*1.7531602/tanh(x1) + 0.0019836031582756/(0.96440184 - x0)**2,PySRFunction(X=>-(-1)*1.7531602/tanh(x1) + 0.0019836031582756/(0.96440184 - x0)**2)
9,12,0.43713388,square(0.04444772 / (0.9644262 - x0)) - ((x1 * 0.037537117) + -2.1678548),0.20094055347862794,-(x1*0.037537117 - 2.1678548) + 0.0019755998131984/(0.9644262 - x0)**2,PySRFunction(X=>-(x1*0.037537117 - 2.1678548) + 0.0019755998131984/(0.9644262 - x0)**2)
10,13,0.38739133,square((1.2401657 / x1) - square(x0)) * ((-31.671656 / x1) + 29.061281),0.12080413897909921,(29.061281 - 31.671656/x1)*(-x0**2 + 1.2401657/x1)**2,PySRFunction(X=>(29.061281 - 31.671656/x1)*(-x0**2 + 1.2401657/x1)**2)
11,14,0.35727748,square(-0.045166157 / (x0 - 0.9644262)) - ((x0 - (x1 * -0.050176494)) - 2.7865174),0.08092263597799887,-(x0 - (-0.050176494)*x1 - 1*2.7865174) + 0.00203998173814865/(x0 - 1*0.9644262)**2,PySRFunction(X=>-(x0 - (-0.050176494)*x1 - 1*2.7865174) + 0.00203998173814865/(x0 - 1*0.9644262)**2)
12,15,0.273577,(10.67718 / x1) + ((square(x0) - (2.6761322 / x1)) * (cube(x0) * 26.48989)),0.2669296168881306,(x0**2 - 2.6761322/x1)*x0**3*26.48989 + 10.67718/x1,PySRFunction(X=>(x0**2 - 2.6761322/x1)*x0**3*26.48989 + 10.67718/x1)
13,16,0.16223857,(((x1 * 0.3836323) + -5.9577727) + (cube(x0) * 27.095423)) * ((-2.1924882 / x1) + x0),0.5225152116258966,(x0 - 2.1924882/x1)*(x0**3*27.095423 + x1*0.3836323 - 5.9577727),PySRFunction(X=>(x0 - 2.1924882/x1)*(x0**3*27.095423 + x1*0.3836323 - 5.9577727))
14,17,0.13858195,tanh(x0 + (-2.3211422 / x1)) * ((cube(x0) * 32.357243) + ((x1 + -15.253174) / 2.0820043)),0.15760605886661513,(x0**3*32.357243 + (x1 - 15.253174)/2.0820043)*tanh(x0 - 2.3211422/x1),PySRFunction(X=>(x0**3*32.357243 + (x1 - 15.253174)/2.0820043)*tanh(x0 - 2.3211422/x1))
15,18,0.12070799,((cube(x0) * 24.58465) + ((x1 / 3.2979805) + -5.3679104)) * ((-2.6056588 / x1) + (x0 + 0.13791439)),0.13808752429914703,(x0 + 0.13791439 - 2.6056588/x1)*(x0**3*24.58465 + x1/3.2979805 - 5.3679104),PySRFunction(X=>(x0 + 0.13791439 - 2.6056588/x1)*(x0**3*24.58465 + x1/3.2979805 - 5.3679104))
16,19,0.09333964,((cube(x0) * 30.716555) + ((x1 + -17.668142) / 2.5264988)) * tanh((x0 + 0.13494346) + (-2.7547817 / x1)),0.2571294394487824,(x0**3*30.716555 + (x1 - 17.668142)/2.5264988)*tanh(x0 + 0.13494346 - 2.7547817/x1),PySRFunction(X=>(x0**3*30.716555 + (x1 - 17.668142)/2.5264988)*tanh(x0 + 0.13494346 - 2.7547817/x1))
