,complexity,loss,equation,score,sympy_format,lambda_format
0,1,31.583523,3.3716059,0.0,3.37160590000000,PySRFunction(X=>3.37160590000000)
1,3,14.862755,x1 * 0.124860734,0.3768885707043512,x1*0.124860734,PySRFunction(X=>x1*0.124860734)
2,4,7.458786,cube(x1) * 1.7350494e-5,0.689465752756227,x1**3*1.7350494e-5,PySRFunction(X=>x1**3*1.7350494e-5)
3,5,0.75480115,0.5954738 / (1.0047935 - x0),2.2906936082950065,0.5954738/(1.0047935 - x0),PySRFunction(X=>0.5954738/(1.0047935 - x0))
4,6,0.48852134,1.2031083 / (0.98699915 - cube(x0)),0.4350711817977215,1.2031083/(0.98699915 - x0**3),PySRFunction(X=>1.2031083/(0.98699915 - x0**3))
5,8,0.011550872,0.5012217 / (tanh(x0 * x1) - x0),1.8723111116622184,0.5012217/(-x0 + tanh(x0*x1)),PySRFunction(X=>0.5012217/(-x0 + tanh(x0*x1)))
6,10,0.0080135865,0.52344465 / (tanh(x0 * x1) - (x0 - 0.001176124)),0.18281125913780127,0.52344465/(-(x0 - 1*0.001176124) + tanh(x0*x1)),PySRFunction(X=>0.52344465/(-(x0 - 1*0.001176124) + tanh(x0*x1)))
7,11,1.8718706e-07,((0.49998778 / x0) / x1) + (0.49995032 / (0.99999887 - x0)),10.664540533919455,0.49995032/(0.99999887 - x0) + 0.49998778/(x0*x1),PySRFunction(X=>0.49995032/(0.99999887 - x0) + 0.49998778/(x0*x1))
8,13,5.8118395e-08,((0.50008035 / (1.0000048 - x0)) + -0.0006187803) - ((-0.5001483 / x1) / x0),0.5848131073403294,-0.0006187803 + 0.50008035/(1.0000048 - x0) - (-1)*0.5001483/(x0*x1),PySRFunction(X=>-0.0006187803 + 0.50008035/(1.0000048 - x0) - (-1)*0.5001483/(x0*x1))
9,15,4.7868877e-08,((0.50008035 / (1.0000048 - x0)) + -0.0006187803) - ((-0.49976584 / x0) / (x1 - 0.005025878)),0.097008339640961,-0.0006187803 + 0.50008035/(1.0000048 - x0) - (-1)*0.49976584/(x0*(x1 - 1*0.005025878)),PySRFunction(X=>-0.0006187803 + 0.50008035/(1.0000048 - x0) - (-1)*0.49976584/(x0*(x1 - 1*0.005025878)))
10,18,4.55407e-08,((0.49998778 / (1.0000011 - x0)) - ((-0.5001483 / x1) / x0)) + (0.00100116 * (cube(x0) - 0.62129134)),0.016619704046776883,0.00100116*(x0**3 - 1*0.62129134) + 0.49998778/(1.0000011 - x0) - (-1)*0.5001483/(x0*x1),PySRFunction(X=>0.00100116*(x0**3 - 1*0.62129134) + 0.49998778/(1.0000011 - x0) - (-1)*0.5001483/(x0*x1))
11,19,3.3327083e-08,(0.49995032 / (1.0 - x0)) + (((x0 * -0.0040893424) * (0.74831635 - x0)) - ((-0.5000288 / x1) / x0)),0.31223606188200326,x0*(-0.0040893424)*(0.74831635 - x0) + 0.49995032/(1.0 - x0) - (-1)*0.5000288/(x0*x1),PySRFunction(X=>x0*(-0.0040893424)*(0.74831635 - x0) + 0.49995032/(1.0 - x0) - (-1)*0.5000288/(x0*x1))
12,20,3.1898736e-08,((0.49995035 / (1.0 - x0)) - ((-0.5000288 / x1) / x0)) + (((x0 + -0.7285716) * 0.0046437387) * tanh(x0)),0.043803984556480706,(x0 - 0.7285716)*0.0046437387*tanh(x0) + 0.49995035/(1.0 - x0) - (-1)*0.5000288/(x0*x1),PySRFunction(X=>(x0 - 0.7285716)*0.0046437387*tanh(x0) + 0.49995035/(1.0 - x0) - (-1)*0.5000288/(x0*x1))
