,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.0062848,1.4806565,0.0,1.48065650000000,PySRFunction(X=>1.48065650000000)
1,3,0.48743367,x0 * 3.1846135,0.36243309617173386,x0*3.1846135,PySRFunction(X=>x0*3.1846135)
2,4,0.30773076,cube(x0 + 0.62244827),0.4599289748098384,(x0 + 0.62244827)**3,PySRFunction(X=>(x0 + 0.62244827)**3)
3,5,0.071544275,-0.62562096 / (x0 + -1.0224003),1.4589087560074605,-0.62562096/(x0 - 1.0224003),PySRFunction(X=>-0.62562096/(x0 - 1.0224003))
4,6,0.060939945,-0.8817049 / (square(x0) + -0.9794833),0.1604276177948507,-0.8817049/(x0**2 - 0.9794833),PySRFunction(X=>-0.8817049/(x0**2 - 0.9794833))
5,7,0.04567908,-0.910399 / (square(x0) - tanh(x1)),0.28824844599021865,-0.910399/(x0**2 - tanh(x1)),PySRFunction(X=>-0.910399/(x0**2 - tanh(x1)))
6,8,0.04067593,-0.54179233 / (tanh(x0 * -8.570699) + x0),0.11600390802896202,-0.54179233/(x0 + tanh(x0*(-8.570699))),PySRFunction(X=>-0.54179233/(x0 + tanh(x0*(-8.570699))))
7,9,0.03319941,(-1.5808133 / (cube(x0) - tanh(x1))) + -0.693334,0.20310441233070142,-0.693334 - 1.5808133/(x0**3 - tanh(x1)),PySRFunction(X=>-0.693334 - 1.5808133/(x0**3 - tanh(x1)))
8,10,0.029712072,(-0.536621 / tanh(x1 * x0)) / (x0 + -1.0048136),0.11097867680945608,-0.536621/((x0 - 1.0048136)*tanh(x0*x1)),PySRFunction(X=>-0.536621/((x0 - 1.0048136)*tanh(x0*x1)))
9,11,0.009320062,(-0.5132221 / (x0 + -0.999925)) - ((-0.4442615 / x1) / x0),1.1593841468348538,-0.5132221/(x0 - 0.999925) - (-1)*0.4442615/(x0*x1),PySRFunction(X=>-0.5132221/(x0 - 0.999925) - (-1)*0.4442615/(x0*x1))
10,12,0.008908501,(-0.51203424 / (x0 + -0.99970365)) - (tanh(-0.45970196 / x1) / x0),0.04516329164166362,-0.51203424/(x0 - 0.99970365) - tanh(-0.45970196/x1)/x0,PySRFunction(X=>-0.51203424/(x0 - 0.99970365) - tanh(-0.45970196/x1)/x0)
11,13,0.008635002,((-0.5097747 / (x0 + -0.9993198)) - ((-0.40194926 / x1) - -0.50255394)) / x0,0.031182046180091127,(-(-1*(-0.50255394) - 0.40194926/x1) - 0.5097747/(x0 - 0.9993198))/x0,PySRFunction(X=>(-(-1*(-0.50255394) - 0.40194926/x1) - 0.5097747/(x0 - 0.9993198))/x0)
12,14,0.007782246,tanh((x1 * x0) * -0.548308) + ((-0.47993743 / (x0 + -0.9953282)) - -1.1115973),0.10397895774045327,tanh(x1*x0*(-0.548308)) - 1*(-1.1115973) - 0.47993743/(x0 - 0.9953282),PySRFunction(X=>tanh(x1*x0*(-0.548308)) - 1*(-1.1115973) - 0.47993743/(x0 - 0.9953282))
13,15,0.00766671,tanh((x1 * -0.5914508) * tanh(x0)) + ((-0.46097028 / (x0 + -0.99230236)) - -1.144713),0.014957406054700431,tanh(x1*(-0.5914508)*tanh(x0)) - 1*(-1.144713) - 0.46097028/(x0 - 0.99230236),PySRFunction(X=>tanh(x1*(-0.5914508)*tanh(x0)) - 1*(-1.144713) - 0.46097028/(x0 - 0.99230236))
14,16,0.0064888746,tanh((x0 - 0.035752933) * (-0.6411602 * x1)) + ((-0.522397 / (-1.0023972 + x0)) - -1.0370227),0.1667984689782367,tanh((x0 - 1*0.035752933)*(-0.6411602)*x1) - 1*(-1.0370227) - 0.522397/(x0 - 1.0023972),PySRFunction(X=>tanh((x0 - 1*0.035752933)*(-0.6411602)*x1) - 1*(-1.0370227) - 0.522397/(x0 - 1.0023972))
15,17,0.004870633,(-0.523511 / (x0 + -1.001853)) - ((-0.4477776 / (x0 * x1)) - (-0.002587292 / (-0.5117453 + x0))),0.28686520232672424,-(-(-1)*0.002587292/(x0 - 0.5117453) - 0.4477776*1/(x0*x1)) - 0.523511/(x0 - 1.001853),PySRFunction(X=>-(-(-1)*0.002587292/(x0 - 0.5117453) - 0.4477776*1/(x0*x1)) - 0.523511/(x0 - 1.001853))
16,18,0.0046731145,((-0.523511 / (-1.001853 + x0)) + (-0.0025447384 / (x0 + -0.51233834))) - (tanh(-0.45970196 / x1) / x0),0.04139814223496418,-0.0025447384/(x0 - 0.51233834) - 0.523511/(x0 - 1.001853) - tanh(-0.45970196/x1)/x0,PySRFunction(X=>-0.0025447384/(x0 - 0.51233834) - 0.523511/(x0 - 1.001853) - tanh(-0.45970196/x1)/x0)
17,19,0.0043321596,((x1 / (x0 + -0.51991767)) * -0.00010366237) + ((-0.5173595 / (x0 + -1.0003933)) - (-0.44460297 / (x1 * x0))),0.07575959531370097,x1*(-0.00010366237)/(x0 - 0.51991767) - 0.5173595/(x0 - 1.0003933) - (-1)*0.44460297/(x0*x1),PySRFunction(X=>x1*(-0.00010366237)/(x0 - 0.51991767) - 0.5173595/(x0 - 1.0003933) - (-1)*0.44460297/(x0*x1))
18,20,0.0038858566,(((x1 * -0.00010407096) / (x0 + -0.51996946)) + (-0.5167435 / (x0 + -1.0003247))) - (tanh(-0.45970196 / x1) / x0),0.1087227219893943,x1*(-0.00010407096)/(x0 - 0.51996946) - 0.5167435/(x0 - 1.0003247) - tanh(-0.45970196/x1)/x0,PySRFunction(X=>x1*(-0.00010407096)/(x0 - 0.51996946) - 0.5167435/(x0 - 1.0003247) - tanh(-0.45970196/x1)/x0)
