,complexity,loss,equation,score,sympy_format,lambda_format
0,1,29.877522,3.5729349,0.0,3.57293490000000,PySRFunction(X=>3.57293490000000)
1,3,18.56055,x0 * 8.3928175,0.238034032279503,x0*8.3928175,PySRFunction(X=>x0*8.3928175)
2,4,10.479262,cube(x0 * 2.3818462),0.571640103973703,13.5126691884974*x0**3,PySRFunction(X=>13.5126691884974*x0**3)
3,5,1.6817404,-0.58592266 / (x0 + -1.0037519),1.8295690469982158,-0.58592266/(x0 - 1.0037519),PySRFunction(X=>-0.58592266/(x0 - 1.0037519))
4,6,1.6298805,1.0384779 / (1.0014684 - square(x0)),0.03132251032004363,1.0384779/(1.0014684 - x0**2),PySRFunction(X=>1.0384779/(1.0014684 - x0**2))
5,7,1.6113113,-0.8019086 / (tanh(cube(x0)) - 0.7684355),0.011458379704026106,-0.8019086/(tanh(x0**3) - 1*0.7684355),PySRFunction(X=>-0.8019086/(tanh(x0**3) - 1*0.7684355))
6,8,1.5598271,1.0106777 / (tanh(cube(x1)) - square(x0)),0.03247333775804402,1.0106777/(-x0**2 + tanh(x1**3)),PySRFunction(X=>1.0106777/(-x0**2 + tanh(x1**3)))
7,10,1.3970671,(-0.5309461 / (x0 + -1.0009873)) / tanh(x1 * x0),0.0550999355841161,-0.5309461/((x0 - 1.0009873)*tanh(x0*x1)),PySRFunction(X=>-0.5309461/((x0 - 1.0009873)*tanh(x0*x1)))
8,11,1.3805972,(-0.42662925 / (x0 + -1.0024573)) / tanh(tanh(x1 * x0)),0.011858951435953773,-0.42662925/((x0 - 1.0024573)*tanh(tanh(x0*x1))),PySRFunction(X=>-0.42662925/((x0 - 1.0024573)*tanh(tanh(x0*x1))))
9,12,1.3345927,square((-0.3290902 / x1) / x0) + (-0.56358796 / (x0 + -1.0026184)),0.033890007512735354,-0.56358796/(x0 - 1.0026184) + 0.10830035973604/(x0**2*x1**2),PySRFunction(X=>-0.56358796/(x0 - 1.0026184) + 0.10830035973604/(x0**2*x1**2))
10,13,1.2511334,(-0.54886425 / (x0 + -1.0018721)) / tanh(cube(x1) * (-0.061681278 + x0)),0.06457629117677743,-0.54886425/((x0 - 1.0018721)*tanh(x1**3*(x0 - 0.061681278))),PySRFunction(X=>-0.54886425/((x0 - 1.0018721)*tanh(x1**3*(x0 - 0.061681278))))
11,15,1.2272706,((-0.69901466 / (x0 + -1.0077982)) - x0) / tanh((x0 + -0.060124505) * cube(x1)),0.009628590590384003,(-x0 - 0.69901466/(x0 - 1.0077982))/tanh(x1**3*(x0 - 0.060124505)),PySRFunction(X=>(-x0 - 0.69901466/(x0 - 1.0077982))/tanh(x1**3*(x0 - 0.060124505)))
12,16,1.1374851,((-0.5309461 / (x0 + -1.0009873)) / tanh(x0 * x1)) + (-0.003409729 / (x0 + -0.10134506)),0.07597290645509959,-0.003409729/(x0 - 0.10134506) - 0.5309461/((x0 - 1.0009873)*tanh(x0*x1)),PySRFunction(X=>-0.003409729/(x0 - 0.10134506) - 0.5309461/((x0 - 1.0009873)*tanh(x0*x1)))
13,17,1.1117902,((-0.5590359 / (x0 + -1.0024278)) + (-0.003461054 / (x0 + -0.10134506))) / tanh(x0 * square(x1)),0.022848263892682696,(-0.003461054/(x0 - 0.10134506) - 0.5590359/(x0 - 1.0024278))/tanh(x0*x1**2),PySRFunction(X=>(-0.003461054/(x0 - 0.10134506) - 0.5590359/(x0 - 1.0024278))/tanh(x0*x1**2))
14,18,1.0736971,square((-0.33895305 / x0) / x1) + ((-0.008415749 / (0.0966597 - x0)) + (-0.5590359 / (x0 + -1.0024278))),0.03486358244976266,-0.5590359/(x0 - 1.0024278) - 0.008415749/(0.0966597 - x0) + 0.114889170104302/(x0**2*x1**2),PySRFunction(X=>-0.5590359/(x0 - 1.0024278) - 0.008415749/(0.0966597 - x0) + 0.114889170104302/(x0**2*x1**2))
15,19,0.98914796,((-0.53660107 / (x0 + -1.0012372)) - (0.00360013 / (x0 + -0.101422645))) / tanh(cube(x1) * (x0 + -0.059103515)),0.08201927940058357,(-0.00360013/(x0 - 0.101422645) - 0.53660107/(x0 - 1.0012372))/tanh(x1**3*(x0 - 0.059103515)),PySRFunction(X=>(-0.00360013/(x0 - 0.101422645) - 0.53660107/(x0 - 1.0012372))/tanh(x1**3*(x0 - 0.059103515)))
