,complexity,loss,equation,score,sympy_format,lambda_format
0,1,6.261258,3.287729,0.0,3.28772900000000,PySRFunction(X=>3.28772900000000)
1,3,3.877114,x0 * 5.5063353,0.23964503047701335,x0*5.5063353,PySRFunction(X=>x0*5.5063353)
2,4,3.3702254,cube(x0 + 0.8345365),0.14011143603437215,(x0 + 0.8345365)**3,PySRFunction(X=>(x0 + 0.8345365)**3)
3,5,2.0510657,-0.7299394 / (x0 + -1.0332245),0.4966201146688622,-0.7299394/(x0 - 1.0332245),PySRFunction(X=>-0.7299394/(x0 - 1.0332245))
4,6,1.6388859,1.4262575 / (1.0074254 - cube(x0)),0.2243428300126189,1.4262575/(1.0074254 - x0**3),PySRFunction(X=>1.4262575/(1.0074254 - x0**3))
5,7,1.4618566,(-0.23869868 / (x0 - 0.9770425)) + 1.4928453,0.11430941001749768,1.4928453 - 0.23869868/(x0 - 1*0.9770425),PySRFunction(X=>1.4928453 - 0.23869868/(x0 - 1*0.9770425))
6,8,1.4591306,square((-0.081370175 / (0.9914555 - x0)) + -1.2474424),0.0018664928017501326,(-1.2474424 - 0.081370175/(0.9914555 - x0))**2,PySRFunction(X=>(-1.2474424 - 0.081370175/(0.9914555 - x0))**2)
7,9,1.444601,1.682563 / (tanh(cube(x1)) - square(square(x0))),0.010007620032371094,1.682563/(-x0**4 + tanh(x1**3)),PySRFunction(X=>1.682563/(-x0**4 + tanh(x1**3)))
8,10,1.4368792,(0.022210132 / square(1.003047 - x0)) + (x0 + 1.5073144),0.005359619326472642,x0 + 1.5073144 + 0.022210132/((1.003047 - x0)**2),PySRFunction(X=>x0 + 1.5073144 + 0.022210132/((1.003047 - x0)**2))
9,11,1.394849,(1.4490867 - (0.2475869 / (x0 - 0.97848463))) / tanh(cube(x1)),0.02968737385408598,(1.4490867 - 0.2475869/(x0 - 1*0.97848463))/tanh(x1**3),PySRFunction(X=>(1.4490867 - 0.2475869/(x0 - 1*0.97848463))/tanh(x1**3))
10,12,1.2371615,(1.4476897 / (1.0115143 - cube(x0))) + (-0.024565633 / (0.3366491 - x0)),0.11996652299740071,1.4476897/(1.0115143 - x0**3) - 0.024565633/(0.3366491 - x0),PySRFunction(X=>1.4476897/(1.0115143 - x0**3) - 0.024565633/(0.3366491 - x0))
11,13,0.94228065,((-0.31507498 / (x1 + -1.2247354)) - (0.19327217 / (x0 - 0.966889))) + 1.7480047,0.27227176153133337,1.7480047 - 0.31507498/(x1 - 1.2247354) - 0.19327217/(x0 - 1*0.966889),PySRFunction(X=>1.7480047 - 0.31507498/(x1 - 1.2247354) - 0.19327217/(x0 - 1*0.966889))
12,15,0.9304159,(((x0 * -0.8292314) / (x1 + -1.2373673)) + 1.7854778) - (0.17765391 / (x0 - 0.960671)),0.006335734829011289,x0*(-0.8292314)/(x1 - 1.2373673) + 1.7854778 - 0.17765391/(x0 - 1*0.960671),PySRFunction(X=>x0*(-0.8292314)/(x1 - 1.2373673) + 1.7854778 - 0.17765391/(x0 - 1*0.960671))
13,16,0.92890656,((tanh(x0) * -0.8918248) / (x1 + -1.2360163)) + (1.7842215 - (0.17919202 / (x0 - 0.96176136))),0.001623537997315388,1.7842215 + tanh(x0)*(-0.8918248)/(x1 - 1.2360163) - 0.17919202/(x0 - 1*0.96176136),PySRFunction(X=>1.7842215 + tanh(x0)*(-0.8918248)/(x1 - 1.2360163) - 0.17919202/(x0 - 1*0.96176136))
14,17,0.9266022,(1.6999258 - cube(square(x0))) + ((-0.31431404 / (x1 - 1.2248183)) - (0.23712434 / (x0 - 0.969495))),0.0024838052337606393,-x0**6 + 1.6999258 - 0.31431404/(x1 - 1*1.2248183) - 0.23712434/(x0 - 1*0.969495),PySRFunction(X=>-x0**6 + 1.6999258 - 0.31431404/(x1 - 1*1.2248183) - 0.23712434/(x0 - 1*0.969495))
15,18,0.9225909,((-0.31412613 / (x1 - 1.223993)) - (0.2042448 / (x0 - 0.9676613))) + ((x0 + 1.4455081) - cube(x0)),0.004338439605622117,-x0**3 + x0 + 1.4455081 - 0.31412613/(x1 - 1*1.223993) - 0.2042448/(x0 - 1*0.9676613),PySRFunction(X=>-x0**3 + x0 + 1.4455081 - 0.31412613/(x1 - 1*1.223993) - 0.2042448/(x0 - 1*0.9676613))
16,19,0.60004765,((0.017065499 / (x0 - 0.13504663)) + 1.9456431) + ((-0.29060924 / (x1 + -1.2398758)) - (0.17643964 / (x0 - 0.96551305))),0.4301768389161611,1.9456431 - 0.29060924/(x1 - 1.2398758) - 0.17643964/(x0 - 1*0.96551305) + 0.017065499/(x0 - 1*0.13504663),PySRFunction(X=>1.9456431 - 0.29060924/(x1 - 1.2398758) - 0.17643964/(x0 - 1*0.96551305) + 0.017065499/(x0 - 1*0.13504663))
