,complexity,loss,equation,score,sympy_format,lambda_format
0,1,34.329033,4.315086,0.0,4.31508600000000,PySRFunction(X=>4.31508600000000)
1,3,21.031645,x0 / 0.11166935,0.24498161552296727,x0/0.11166935,PySRFunction(X=>x0/0.11166935)
2,4,9.881445,cube(x0 * 2.4300642),0.7553694521173904,14.350044313787*x0**3,PySRFunction(X=>14.350044313787*x0**3)
3,5,0.6240799,0.5587448 / (1.0030822 - x0),2.7621356300642357,0.5587448/(1.0030822 - x0),PySRFunction(X=>0.5587448/(1.0030822 - x0))
4,6,0.4648344,-1.3437961 / (cube(x0) - 0.9938331),0.29459719191808303,-1.3437961/(x0**3 - 1*0.9938331),PySRFunction(X=>-1.3437961/(x0**3 - 1*0.9938331))
5,7,0.3734676,-0.98501986 / (square(x0) - tanh(x1)),0.21884995930391204,-0.98501986/(x0**2 - tanh(x1)),PySRFunction(X=>-0.98501986/(x0**2 - tanh(x1)))
6,8,0.34510195,-0.98872024 / (square(x0) - tanh(square(x1))),0.07899137319811265,-0.98872024/(x0**2 - tanh(x1**2)),PySRFunction(X=>-0.98872024/(x0**2 - tanh(x1**2)))
7,9,0.109648205,(1.964847 / x1) + (-0.44939968 / (x0 + -0.99744815)),1.146562776163205,-0.44939968/(x0 - 0.99744815) + 1.964847/x1,PySRFunction(X=>-0.44939968/(x0 - 0.99744815) + 1.964847/x1)
8,10,0.010331384,(-0.5094275 / (x0 + -1.0004603)) / tanh(x0 * x1),2.3620908516008554,-0.5094275/((x0 - 1.0004603)*tanh(x0*x1)),PySRFunction(X=>-0.5094275/((x0 - 1.0004603)*tanh(x0*x1)))
9,11,3.3100634e-12,(0.49999994 / (x0 * x1)) + (0.5000001 / (1.0 - x0)),21.861484746522336,0.5000001/(1.0 - x0) + 0.49999994/((x0*x1)),PySRFunction(X=>0.5000001/(1.0 - x0) + 0.49999994/((x0*x1)))
10,13,3.0087933e-12,(0.49999988 / (x1 * x0)) - (-0.5000005 / ((1.0000002 - x0) + -1.8590544e-7)),0.047714120956978384,-(-1)*0.5000005/(-x0 - 1.8590544e-7 + 1.0000002) + 0.49999988/((x0*x1)),PySRFunction(X=>-(-1)*0.5000005/(-x0 - 1.8590544e-7 + 1.0000002) + 0.49999988/((x0*x1)))
11,15,1.0693668e-13,(((x1 * -5.955465e-9) - -0.5000001) / (1.0 - x0)) + (0.49999994 / (x1 * x0)),1.6685287483798217,(x1*(-5.955465e-9) - 1*(-0.5000001))/(1.0 - x0) + 0.49999994/((x0*x1)),PySRFunction(X=>(x1*(-5.955465e-9) - 1*(-0.5000001))/(1.0 - x0) + 0.49999994/((x0*x1)))
12,17,8.029133e-14,(((x1 * -5.955465e-9) - -0.5000001) / (1.0 - x0)) + ((0.49999994 / (x1 * x0)) - 9.1607546e-8),0.14328761929058845,-1*9.1607546e-8 + (x1*(-5.955465e-9) - 1*(-0.5000001))/(1.0 - x0) + 0.49999994/((x0*x1)),PySRFunction(X=>-1*9.1607546e-8 + (x1*(-5.955465e-9) - 1*(-0.5000001))/(1.0 - x0) + 0.49999994/((x0*x1)))
13,19,5.897505e-14,(((x1 * -5.955465e-9) - -0.5000001) / (1.0 - x0)) + ((0.49999994 / (x0 * x1)) + (x1 * 6.1394236e-9)),0.15427358595059665,x1*6.1394236e-9 + (x1*(-5.955465e-9) - 1*(-0.5000001))/(1.0 - x0) + 0.49999994/((x0*x1)),PySRFunction(X=>x1*6.1394236e-9 + (x1*(-5.955465e-9) - 1*(-0.5000001))/(1.0 - x0) + 0.49999994/((x0*x1)))
