,complexity,loss,equation,score,sympy_format,lambda_format
0,1,11.141969,2.433778,0.0,2.43377800000000,PySRFunction(X=>2.43377800000000)
1,3,9.146197,x0 * 5.1446567,0.09869040242737569,x0*5.1446567,PySRFunction(X=>x0*5.1446567)
2,4,6.9940734,cube(x0 / 0.4721781),0.26827503117883306,9.49910042652394*x0**3,PySRFunction(X=>9.49910042652394*x0**3)
3,5,2.304285,0.6082146 / (1.0045308 - x0),1.1102927001955112,0.6082146/(1.0045308 - x0),PySRFunction(X=>0.6082146/(1.0045308 - x0))
4,6,2.022375,-1.3606733 / (cube(x0) + -0.991821),0.1304978697569915,-1.3606733/(x0**3 - 0.991821),PySRFunction(X=>-1.3606733/(x0**3 - 0.991821))
5,8,1.9374217,(-1.7079197 / (cube(x0) + -1.0050888)) - x0,0.021457247408923918,-x0 - 1.7079197/(x0**3 - 1.0050888),PySRFunction(X=>-x0 - 1.7079197/(x0**3 - 1.0050888))
6,9,1.5311995,(0.46519598 / (1.0000806 - x0)) + (3.4251695 / x1),0.23530665335029124,0.46519598/(1.0000806 - x0) + 3.4251695/x1,PySRFunction(X=>0.46519598/(1.0000806 - x0) + 3.4251695/x1)
7,10,0.9827787,(0.5780115 / (1.0070206 - x0)) / tanh(x1 * x0),0.44342272651686826,0.5780115/((1.0070206 - x0)*tanh(x0*x1)),PySRFunction(X=>0.5780115/((1.0070206 - x0)*tanh(x0*x1)))
8,12,0.976866,((0.5527312 / (1.0057644 - x0)) / tanh(x1 * x0)) + 0.122768044,0.003017239779508096,0.122768044 + 0.5527312/((1.0057644 - x0)*tanh(x0*x1)),PySRFunction(X=>0.122768044 + 0.5527312/((1.0057644 - x0)*tanh(x0*x1)))
9,13,0.96484536,(0.5730477 / tanh(1.0064946 - x0)) / tanh(x1 * (x0 - -0.024872776)),0.012381648288350032,0.5730477/(tanh(x1*(x0 - 1*(-0.024872776)))*tanh(1.0064946 - x0)),PySRFunction(X=>0.5730477/(tanh(x1*(x0 - 1*(-0.024872776)))*tanh(1.0064946 - x0)))
10,14,0.88852537,(x1 * 0.011000007) + ((0.5434646 / (1.0052387 - x0)) / tanh(x1 * x0)),0.08240463886380923,x1*0.011000007 + 0.5434646/((1.0052387 - x0)*tanh(x0*x1)),PySRFunction(X=>x1*0.011000007 + 0.5434646/((1.0052387 - x0)*tanh(x0*x1)))
11,15,0.826909,((cube(x1) * 1.9128208e-6) + (0.5621753 / (1.0061948 - x0))) / tanh(x1 * x0),0.07186854823575696,(x1**3*1.9128208e-6 + 0.5621753/(1.0061948 - x0))/tanh(x0*x1),PySRFunction(X=>(x1**3*1.9128208e-6 + 0.5621753/(1.0061948 - x0))/tanh(x0*x1))
12,16,0.8233198,((0.56590056 / (1.0063647 - x0)) / tanh(x0 * x1)) + (square(square(x1)) * 1.9833337e-8),0.0043499491217042965,x1**4*1.9833337e-8 + 0.56590056/((1.0063647 - x0)*tanh(x0*x1)),PySRFunction(X=>x1**4*1.9833337e-8 + 0.56590056/((1.0063647 - x0)*tanh(x0*x1)))
13,17,0.7895694,((0.596758 / (1.0067818 - x0)) / tanh(x1 * x0)) + cube((x1 * 0.01455307) - x0),0.0418569700029249,(-x0 + x1*0.01455307)**3 + 0.596758/((1.0067818 - x0)*tanh(x0*x1)),PySRFunction(X=>(-x0 + x1*0.01455307)**3 + 0.596758/((1.0067818 - x0)*tanh(x0*x1)))
14,18,0.7894319,cube((x1 * 0.014518027) - tanh(x0)) + ((0.5842783 / (1.0067819 - x0)) / tanh(x1 * x0)),0.00017416071835729425,(x1*0.014518027 - tanh(x0))**3 + 0.5842783/((1.0067819 - x0)*tanh(x0*x1)),PySRFunction(X=>(x1*0.014518027 - tanh(x0))**3 + 0.5842783/((1.0067819 - x0)*tanh(x0*x1)))
15,19,0.7893559,cube((x1 * 0.0144959865) - (x0 * 0.9696182)) + ((0.5941932 / (1.0067586 - x0)) / tanh(x1 * x0)),9.627639643362819e-05,(-0.9696182*x0 + x1*0.0144959865)**3 + 0.5941932/((1.0067586 - x0)*tanh(x0*x1)),PySRFunction(X=>(-0.9696182*x0 + x1*0.0144959865)**3 + 0.5941932/((1.0067586 - x0)*tanh(x0*x1)))
16,20,0.77976763,(((x1 * 4.8598897e-5) - 0.0018724304) / (x0 / x1)) + ((0.57660395 / (1.0070207 - x0)) / tanh(x0 * x1)),0.012221331410989326,0.57660395/((1.0070207 - x0)*tanh(x0*x1)) + (x1*4.8598897e-5 - 1*0.0018724304)/((x0/x1)),PySRFunction(X=>0.57660395/((1.0070207 - x0)*tanh(x0*x1)) + (x1*4.8598897e-5 - 1*0.0018724304)/((x0/x1)))
