,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.027609313,1.1543891,0.0,1.15438910000000,PySRFunction(X=>1.15438910000000)
1,4,0.027436364,1.1536405 / tanh(x1),0.0020946188514265377,1.1536405/tanh(x1),PySRFunction(X=>1.1536405/tanh(x1))
2,5,0.025780717,(0.05073011 / x0) + 1.0842013,0.062242477407336655,1.0842013 + 0.05073011/x0,PySRFunction(X=>1.0842013 + 0.05073011/x0)
3,6,0.022936013,tanh(-35.157295 / x1) + 2.091643,0.1169185140063848,tanh(-35.157295/x1) + 2.091643,PySRFunction(X=>tanh(-35.157295/x1) + 2.091643)
4,7,0.0035046232,(0.017946418 / (x0 - 1.3583903)) + 1.2086493,1.87862528423417,1.2086493 + 0.017946418/(x0 - 1*1.3583903),PySRFunction(X=>1.2086493 + 0.017946418/(x0 - 1*1.3583903))
5,8,0.0023428062,(x0 / cube(x1 + -14.828432)) - -1.2746227,0.40273356950529876,x0/((x1 - 14.828432)**3) - 1*(-1.2746227),PySRFunction(X=>x0/((x1 - 14.828432)**3) - 1*(-1.2746227))
6,9,0.0008385853,((x0 + -0.40097195) / (x1 + -15.996216)) - -1.2092438,1.0273884152504704,(x0 - 0.40097195)/(x1 - 15.996216) - 1*(-1.2092438),PySRFunction(X=>(x0 - 0.40097195)/(x1 - 15.996216) - 1*(-1.2092438))
7,10,0.00048233708,cube((x0 + 1.5784451) / (x1 + -17.417696)) + 1.23624,0.5530730996390211,(x0 + 1.5784451)**3/(x1 - 17.417696)**3 + 1.23624,PySRFunction(X=>(x0 + 1.5784451)**3/(x1 - 17.417696)**3 + 1.23624)
8,11,6.1477956e-09,(1.4219066 - (x0 * 0.33119372)) + (0.9301362 / (x1 + -21.521309)),11.270304906171367,-0.33119372*x0 + 1.4219066 + 0.9301362/(x1 - 21.521309),PySRFunction(X=>-0.33119372*x0 + 1.4219066 + 0.9301362/(x1 - 21.521309))
9,13,6.131424e-09,(x1 * (0.043218944 / (x1 + -21.521282))) + (1.3786765 - (x0 * 0.3311788)),0.0013332777028336586,-0.3311788*x0 + x1*0.043218944/(x1 - 21.521282) + 1.3786765,PySRFunction(X=>-0.3311788*x0 + x1*0.043218944/(x1 - 21.521282) + 1.3786765)
10,14,2.9043862e-10,((0.9302019 / (x1 + -21.520222)) - (tanh(x1) * (x0 * 0.33078364))) + 1.421484,3.0497900390267776,-0.33078364*x0*tanh(x1) + 1.421484 + 0.9302019/(x1 - 21.520222),PySRFunction(X=>-0.33078364*x0*tanh(x1) + 1.421484 + 0.9302019/(x1 - 21.520222))
11,15,1.0598171e-10,(1.4215243 - (x0 * 0.33081847)) + (square(tanh(x1)) * (0.9302203 / (x1 + -21.520222))),1.0081257310348264,-0.33081847*x0 + 1.4215243 + tanh(x1)**2*0.9302203/(x1 - 21.520222),PySRFunction(X=>-0.33081847*x0 + 1.4215243 + tanh(x1)**2*0.9302203/(x1 - 21.520222))
12,16,7.852918e-11,(1.4215243 - (x0 * 0.33081847)) + (tanh(x0 / 0.11834913) * (0.9302203 / (x1 + -21.520222))),0.299796256591363,-0.33081847*x0 + 1.4215243 + tanh(x0/0.11834913)*0.9302203/(x1 - 21.520222),PySRFunction(X=>-0.33081847*x0 + 1.4215243 + tanh(x0/0.11834913)*0.9302203/(x1 - 21.520222))
13,17,0.0,((1.0315753 / square(x1)) + 1.0980183) + ((0.077488326 - cube(x0)) * (-0.3218286 - (-5.707917 / x1))),inf,(-0.3218286 - (-1)*5.707917/x1)*(0.077488326 - x0**3) + 1.0980183 + 1.0315753/(x1**2),PySRFunction(X=>(-0.3218286 - (-1)*5.707917/x1)*(0.077488326 - x0**3) + 1.0980183 + 1.0315753/(x1**2))
