,complexity,loss,equation,score,sympy_format,lambda_format
0,1,8.237369,2.8607757,0.0,2.86077570000000,PySRFunction(X=>2.86077570000000)
1,3,4.552465,x0 * 5.62947,0.2965060761562076,x0*5.62947,PySRFunction(X=>x0*5.62947)
2,4,1.4134101,cube(x0 * 2.132754),1.169663549368172,9.70112935374499*x0**3,PySRFunction(X=>9.70112935374499*x0**3)
3,5,0.34599277,-0.6438024 / (x0 + -1.0154762),1.4073426952349235,-0.6438024/(x0 - 1.0154762),PySRFunction(X=>-0.6438024/(x0 - 1.0154762))
4,6,0.18071954,-1.2363387 / (cube(x0) + -0.9796432),0.6494715521031945,-1.2363387/(x0**3 - 0.9796432),PySRFunction(X=>-1.2363387/(x0**3 - 0.9796432))
5,7,0.15333587,-0.981193 / (square(x0) - tanh(x1)),0.16431558262599902,-0.981193/(x0**2 - tanh(x1)),PySRFunction(X=>-0.981193/(x0**2 - tanh(x1)))
6,8,0.095578626,-0.9766972 / (square(x0) - square(tanh(x1))),0.4726815265021064,-0.9766972/(x0**2 - tanh(x1)**2),PySRFunction(X=>-0.9766972/(x0**2 - tanh(x1)**2))
7,9,0.05573694,(-1.5814463 / (cube(x0) - tanh(x1))) - x0,0.5393060948469826,-x0 - 1.5814463/(x0**3 - tanh(x1)),PySRFunction(X=>-x0 - 1.5814463/(x0**3 - tanh(x1)))
8,10,0.017646866,-0.5314943 / (tanh(x0 * x1) * (x0 + -1.0030732)),1.1500849189337394,-0.5314943*1/((x0 - 1.0030732)*tanh(x0*x1)),PySRFunction(X=>-0.5314943*1/((x0 - 1.0030732)*tanh(x0*x1)))
9,11,9.177975e-06,(-0.49989262 / (x0 + -0.99979657)) - ((-0.5018329 / x1) / x0),7.561506890791817,-0.49989262/(x0 - 0.99979657) - (-1)*0.5018329/(x0*x1),PySRFunction(X=>-0.49989262/(x0 - 0.99979657) - (-1)*0.5018329/(x0*x1))
10,13,2.1296248e-06,(-0.49989262 / (x0 + -0.99979657)) - ((-0.49885494 / x1) / (x0 - 0.0013613353)),0.7304303890468122,-0.49989262/(x0 - 0.99979657) - (-1)*0.49885494/(x1*(x0 - 1*0.0013613353)),PySRFunction(X=>-0.49989262/(x0 - 0.99979657) - (-1)*0.49885494/(x1*(x0 - 1*0.0013613353)))
11,15,1.28084e-06,(-0.5001016 / (x0 + -0.99981856)) - ((-0.4990531 / x1) / (x0 - (0.00017171733 / x0))),0.2542148506383306,-0.5001016/(x0 - 0.99981856) - (-1)*0.4990531/(x1*(x0 - 0.00017171733/x0)),PySRFunction(X=>-0.5001016/(x0 - 0.99981856) - (-1)*0.4990531/(x1*(x0 - 0.00017171733/x0)))
12,17,1.0408205e-06,(-0.0003339166 / (x0 + -0.16042487)) + ((-0.5002263 / (-0.9998301 + x0)) - ((-0.5005548 / x1) / x0)),0.10375338414203718,-0.0003339166/(x0 - 0.16042487) - 0.5002263/(x0 - 0.9998301) - (-1)*0.5005548/(x0*x1),PySRFunction(X=>-0.0003339166/(x0 - 0.16042487) - 0.5002263/(x0 - 0.9998301) - (-1)*0.5005548/(x0*x1))
13,18,1.0166832e-06,((-0.5002751 / (x0 + -0.9998341)) - ((-0.5006842 / x1) / x0)) + (0.00035114033 / (0.16316186 - tanh(x0))),0.023463780295518735,-0.5002751/(x0 - 0.9998341) + 0.00035114033/(0.16316186 - tanh(x0)) - (-1)*0.5006842/(x0*x1),PySRFunction(X=>-0.5002751/(x0 - 0.9998341) + 0.00035114033/(0.16316186 - tanh(x0)) - (-1)*0.5006842/(x0*x1))
14,19,9.666139e-07,((-0.5005548 / (x0 + -0.9998597)) - ((-0.5007149 / x1) / x0)) + ((-0.00032760084 / (x0 + -0.15948698)) + -0.00094693445),0.05050170348652195,-0.00094693445 - 0.00032760084/(x0 - 0.15948698) - 0.5005548/(x0 - 0.9998597) - (-1)*0.5007149/(x0*x1),PySRFunction(X=>-0.00094693445 - 0.00032760084/(x0 - 0.15948698) - 0.5005548/(x0 - 0.9998597) - (-1)*0.5007149/(x0*x1))
