,complexity,loss,equation,score,sympy_format,lambda_format
0,1,5.949846,1.9178132,0.0,1.91781320000000,PySRFunction(X=>1.91781320000000)
1,3,3.8044136,x0 * 4.260863,0.22360173522091126,x0*4.260863,PySRFunction(X=>x0*4.260863)
2,4,1.6022851,cube(x0 * 1.9531642),0.8647310685718577,7.45102921432608*x0**3,PySRFunction(X=>7.45102921432608*x0**3)
3,5,0.4818221,-0.22847463 / (x0 + -0.95915496),1.201611118053851,-0.22847463/(x0 - 0.95915496),PySRFunction(X=>-0.22847463/(x0 - 0.95915496))
4,6,0.34189495,-0.46866032 / (cube(x0) + -0.8615037),0.343071432648779,-0.46866032/(x0**3 - 0.8615037),PySRFunction(X=>-0.46866032/(x0**3 - 0.8615037))
5,7,0.035779245,(0.35763046 / (x0 + -0.85351455)) + 1.6907965,2.25713554945137,1.6907965 + 0.35763046/(x0 - 0.85351455),PySRFunction(X=>1.6907965 + 0.35763046/(x0 - 0.85351455))
6,8,0.030637044,(0.006309714 / cube(x0 + -0.82084364)) - -1.1113021,0.15515811166156304,-1*(-1.1113021) + 0.006309714/((x0 - 0.82084364)**3),PySRFunction(X=>-1*(-1.1113021) + 0.006309714/((x0 - 0.82084364)**3))
7,9,0.022811467,((5.1650505 / (x0 + -0.80020934)) + 25.624418) / x1,0.29494651689687706,(25.624418 + 5.1650505/(x0 - 0.80020934))/x1,PySRFunction(X=>(25.624418 + 5.1650505/(x0 - 0.80020934))/x1)
8,11,0.0028115166,((0.32421803 / (x0 + -0.85877365)) + (x1 * -0.019591847)) + 1.996035,1.0467696475357173,x1*(-0.019591847) + 1.996035 + 0.32421803/(x0 - 0.85877365),PySRFunction(X=>x1*(-0.019591847) + 1.996035 + 0.32421803/(x0 - 0.85877365))
9,12,0.00075581594,(0.3145385 / (x0 + -0.8609875)) + ((cube(x1) * -1.4813379e-5) + 1.7969166),1.3136814511078576,x1**3*(-1.4813379e-5) + 1.7969166 + 0.3145385/(x0 - 0.8609875),PySRFunction(X=>x1**3*(-1.4813379e-5) + 1.7969166 + 0.3145385/(x0 - 0.8609875))
10,13,9.404464e-06,(0.021594862 / (x0 + -0.23455715)) + ((0.42309022 / (x0 + -0.83173794)) + 2.1274333),4.386613410761812,2.1274333 + 0.021594862/(x0 - 0.23455715) + 0.42309022/(x0 - 0.83173794),PySRFunction(X=>2.1274333 + 0.021594862/(x0 - 0.23455715) + 0.42309022/(x0 - 0.83173794))
11,15,1.4619588e-09,((x0 * 4.250754) + (-0.22360672 + (0.17655122 / x0))) + (0.3951375 / (x0 + -0.78368926)),4.38458128439644,x0*4.250754 - 0.22360672 + 0.3951375/(x0 - 0.78368926) + 0.17655122/x0,PySRFunction(X=>x0*4.250754 - 0.22360672 + 0.3951375/(x0 - 0.78368926) + 0.17655122/x0)
12,17,1.9093135e-10,((0.39513823 / (x0 + -0.78368676)) + -0.22358988) + ((0.17658891 / (x0 - -2.4553072e-5)) + (x0 * 4.2507315)),1.017809259991773,x0*4.2507315 - 0.22358988 + 0.17658891/(x0 - 1*(-2.4553072e-5)) + 0.39513823/(x0 - 0.78368676),PySRFunction(X=>x0*4.2507315 - 0.22358988 + 0.17658891/(x0 - 1*(-2.4553072e-5)) + 0.39513823/(x0 - 0.78368676))
13,18,6.746781e-12,(((-3.7648213e-6 / x0) + 2.3137653e-7) * (cube(x1) + 1250.049)) + ((0.38562885 / (x0 + -0.84224766)) + 2.0440402),3.342848437106664,(2.3137653e-7 - 3.7648213e-6/x0)*(x1**3 + 1250.049) + 2.0440402 + 0.38562885/(x0 - 0.84224766),PySRFunction(X=>(2.3137653e-7 - 3.7648213e-6/x0)*(x1**3 + 1250.049) + 2.0440402 + 0.38562885/(x0 - 0.84224766))
