,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.6702521,1.8560761,0.0,1.85607610000000,PySRFunction(X=>1.85607610000000)
1,4,1.5453432,1.8531576 / tanh(x1),0.02590951717198769,1.8531576/tanh(x1),PySRFunction(X=>1.8531576/tanh(x1))
2,5,1.1773179,(3.0307276 / x1) + 1.2905192,0.2720071363360959,1.2905192 + 3.0307276/x1,PySRFunction(X=>1.2905192 + 3.0307276/x1)
3,6,1.1494994,1.5006481 / tanh(x1 / 3.1607149),0.02391234201252131,1.5006481/tanh(x1/3.1607149),PySRFunction(X=>1.5006481/tanh(x1/3.1607149))
4,7,0.87294734,(0.02406826 / (x0 + 0.07144777)) + 1.6405783,0.2752065889498986,1.6405783 + 0.02406826/(x0 + 0.07144777),PySRFunction(X=>1.6405783 + 0.02406826/(x0 + 0.07144777))
5,8,0.6334199,cube(x0 + 0.4717372) / (x0 + 0.07581482),0.32074168193061636,(x0 + 0.4717372)**3/(x0 + 0.07581482),PySRFunction(X=>(x0 + 0.4717372)**3/(x0 + 0.07581482))
6,9,0.5908103,cube((x0 + 0.10689059) / tanh(x0 + 0.087261856)),0.06963856686344518,(x0 + 0.10689059)**3/tanh(x0 + 0.087261856)**3,PySRFunction(X=>(x0 + 0.10689059)**3/tanh(x0 + 0.087261856)**3)
7,10,0.49247566,(x0 + 1.1022456) / tanh((x0 + 0.15832132) * x1),0.1820499464219948,(x0 + 1.1022456)/tanh(x1*(x0 + 0.15832132)),PySRFunction(X=>(x0 + 1.1022456)/tanh(x1*(x0 + 0.15832132)))
8,11,0.39211398,(x0 * 2.3329332) - (1.5561205 / (x1 * (-0.19933964 - x0))),0.22789247523852726,x0*2.3329332 - 1.5561205/(x1*(-x0 - 0.19933964)),PySRFunction(X=>x0*2.3329332 - 1.5561205/(x1*(-x0 - 0.19933964)))
9,12,0.30995795,(x0 / 0.43563098) - (tanh(2.156473 / x1) / (-0.17553294 - x0)),0.23511591971528112,x0/0.43563098 - tanh(2.156473/x1)/(-x0 - 0.17553294),PySRFunction(X=>x0/0.43563098 - tanh(2.156473/x1)/(-x0 - 0.17553294))
10,13,0.2198885,cube(x0 - -0.44235474) - (tanh(2.455294 / x1) / (-0.18280151 - x0)),0.3433160434224672,(x0 - 1*(-0.44235474))**3 - tanh(2.455294/x1)/(-x0 - 0.18280151),PySRFunction(X=>(x0 - 1*(-0.44235474))**3 - tanh(2.455294/x1)/(-x0 - 0.18280151))
11,14,0.1956648,cube(x0 - -0.48262295) - (tanh(2.6332016 / x1) / cube(-0.5590733 - x0)),0.11671760861438878,(x0 - 1*(-0.48262295))**3 - tanh(2.6332016/x1)/((-x0 - 0.5590733)**3),PySRFunction(X=>(x0 - 1*(-0.48262295))**3 - tanh(2.6332016/x1)/((-x0 - 0.5590733)**3))
12,16,0.19517633,cube((x0 * 1.0391287) - -0.4526897) - (tanh(2.6885428 / x1) / cube(-0.5593648 - x0)),0.0012497923499681658,(x0*1.0391287 - 1*(-0.4526897))**3 - tanh(2.6885428/x1)/((-x0 - 0.5593648)**3),PySRFunction(X=>(x0*1.0391287 - 1*(-0.4526897))**3 - tanh(2.6885428/x1)/((-x0 - 0.5593648)**3))
13,17,0.18092236,(cube(x0 - -0.46872833) / tanh(x1)) - (tanh(2.6926656 / x1) / cube(-0.56023365 - x0)),0.0758354174163768,(x0 - 1*(-0.46872833))**3/tanh(x1) - tanh(2.6926656/x1)/((-x0 - 0.56023365)**3),PySRFunction(X=>(x0 - 1*(-0.46872833))**3/tanh(x1) - tanh(2.6926656/x1)/((-x0 - 0.56023365)**3))
14,19,0.17464598,((0.0133114895 / (x0 + -0.8049795)) + cube(x0 - -0.44490162)) - (tanh(2.5486536 / x1) / (-0.18372865 - x0)),0.017653517719829526,(x0 - 1*(-0.44490162))**3 + 0.0133114895/(x0 - 0.8049795) - tanh(2.5486536/x1)/(-x0 - 0.18372865),PySRFunction(X=>(x0 - 1*(-0.44490162))**3 + 0.0133114895/(x0 - 0.8049795) - tanh(2.5486536/x1)/(-x0 - 0.18372865))
15,20,0.15999526,(cube(x0 - -0.49090928) + (0.011476862 / (x0 - 0.8008426))) - (tanh(2.6786134 / x1) / cube(-0.559708 - x0)),0.08761676372943873,(x0 - 1*(-0.49090928))**3 + 0.011476862/(x0 - 1*0.8008426) - tanh(2.6786134/x1)/((-x0 - 0.559708)**3),PySRFunction(X=>(x0 - 1*(-0.49090928))**3 + 0.011476862/(x0 - 1*0.8008426) - tanh(2.6786134/x1)/((-x0 - 0.559708)**3))
