,complexity,loss,equation,score,sympy_format,lambda_format
0,1,32.684475,3.691085,0.0,3.69108500000000,PySRFunction(X=>3.69108500000000)
1,3,26.4808,x0 * 7.652031,0.10524012621446359,x0*7.652031,PySRFunction(X=>x0*7.652031)
2,4,17.263744,cube(x0 / 0.4154589),0.42781136223192656,13.9449126845036*x0**3,PySRFunction(X=>13.9449126845036*x0**3)
3,5,8.451116,-0.63934445 / (x0 + -1.0070972),0.7143100762064936,-0.63934445/(x0 - 1.0070972),PySRFunction(X=>-0.63934445/(x0 - 1.0070972))
4,6,7.7923417,1.4675944 / (1.0001382 - cube(x0)),0.08115708560625402,1.4675944/(1.0001382 - x0**3),PySRFunction(X=>1.4675944/(1.0001382 - x0**3))
5,7,5.6387706,-0.23923701 / ((x0 - 0.9871524) * x0),0.32347535502238994,-0.23923701*1/(x0*(x0 - 1*0.9871524)),PySRFunction(X=>-0.23923701*1/(x0*(x0 - 1*0.9871524)))
6,8,4.9798713,-0.44894406 / (x0 - tanh(x0 / 0.30170807)),0.12426201569662644,-0.44894406/(x0 - tanh(x0/0.30170807)),PySRFunction(X=>-0.44894406/(x0 - tanh(x0/0.30170807)))
7,9,3.5944543,-0.5506837 / (((0.023861337 / x0) + -1.027001) + x0),0.3260118618365646,-0.5506837/(x0 - 1.027001 + 0.023861337/x0),PySRFunction(X=>-0.5506837/(x0 - 1.027001 + 0.023861337/x0))
8,10,1.3127371,(-0.5012013 / tanh(x0 * x1)) / (x0 - 1.0028722),1.0072778387046841,-0.5012013/((x0 - 1*1.0028722)*tanh(x0*x1)),PySRFunction(X=>-0.5012013/((x0 - 1*1.0028722)*tanh(x0*x1)))
9,11,0.6938063,((0.48332652 / x0) / x1) + (-0.52262187 / (x0 + -1.00136)),0.6376768108489517,-0.52262187/(x0 - 1.00136) + 0.48332652/(x0*x1),PySRFunction(X=>-0.52262187/(x0 - 1.00136) + 0.48332652/(x0*x1))
10,12,0.68604636,(-0.5197579 / (x0 + -1.0012213)) + (tanh(0.5264853 / x1) / x0),0.011247609303683312,-0.5197579/(x0 - 1.0012213) + tanh(0.5264853/x1)/x0,PySRFunction(X=>-0.5197579/(x0 - 1.0012213) + tanh(0.5264853/x1)/x0)
11,13,0.65674895,((0.73894966 / x1) / (x0 - -0.013656883)) + (-0.5020486 / (x0 + -1.0004399)),0.04364337583488438,-0.5020486/(x0 - 1.0004399) + 0.73894966/(x1*(x0 - 1*(-0.013656883))),PySRFunction(X=>-0.5020486/(x0 - 1.0004399) + 0.73894966/(x1*(x0 - 1*(-0.013656883))))
12,15,0.6365927,((-0.030889818 + (0.8182429 / x1)) / (x0 - -0.016060999)) + (-0.51813227 / (x0 + -1.0012888)),0.015585891084791909,(-0.030889818 + 0.8182429/x1)/(x0 - 1*(-0.016060999)) - 0.51813227/(x0 - 1.0012888),PySRFunction(X=>(-0.030889818 + 0.8182429/x1)/(x0 - 1*(-0.016060999)) - 0.51813227/(x0 - 1.0012888))
13,17,0.5524901,((-0.51599544 / (x0 + -1.0010784)) + (0.49092254 / (x1 * x0))) - (0.025677433 / (0.117556915 - x0)),0.07084726646678718,-0.51599544/(x0 - 1.0010784) - 0.025677433/(0.117556915 - x0) + 0.49092254/((x0*x1)),PySRFunction(X=>-0.51599544/(x0 - 1.0010784) - 0.025677433/(0.117556915 - x0) + 0.49092254/((x0*x1)))
14,18,0.53572625,(((0.4974032 / x1) / x0) + (-0.5040829 / (-1.0005004 + x0))) - tanh(0.047039792 / (0.10271739 - x0)),0.030812211686241178,-tanh(0.047039792/(0.10271739 - x0)) - 0.5040829/(x0 - 1.0005004) + 0.4974032/(x0*x1),PySRFunction(X=>-tanh(0.047039792/(0.10271739 - x0)) - 0.5040829/(x0 - 1.0005004) + 0.4974032/(x0*x1))
15,19,0.49988064,(0.73385453 / ((x1 * x0) - -0.013014511)) + ((-0.49756265 / (x0 + -1.0002574)) - (0.021738788 / (0.11220459 - x0))),0.06925395306905424,0.73385453/(x0*x1 - 1*(-0.013014511)) - 0.49756265/(x0 - 1.0002574) - 0.021738788/(0.11220459 - x0),PySRFunction(X=>0.73385453/(x0*x1 - 1*(-0.013014511)) - 0.49756265/(x0 - 1.0002574) - 0.021738788/(0.11220459 - x0))
