,complexity,loss,equation,score,sympy_format,lambda_format
0,1,8.4561405,x1,0.0,x1,PySRFunction(X=>x1)
1,3,2.268762,x1 * 0.79183805,0.6578292777888353,x1*0.79183805,PySRFunction(X=>x1*0.79183805)
2,5,0.32124108,-0.5432419 / (x0 + -1.0056151),0.977398858984202,-0.5432419/(x0 - 1.0056151),PySRFunction(X=>-0.5432419/(x0 - 1.0056151))
3,6,0.07100259,-1.4014262 / (cube(x0) + -1.0068046),1.5094755140377503,-1.4014262/(x0**3 - 1.0068046),PySRFunction(X=>-1.4014262/(x0**3 - 1.0068046))
4,7,0.03795553,-1.3264468 / tanh(cube(x0) + -1.0031414),0.626301143973356,-1.3264468/tanh(x0**3 - 1.0031414),PySRFunction(X=>-1.3264468/tanh(x0**3 - 1.0031414))
5,8,0.014862443,(-0.020487754 / cube(x0 + -1.0823987)) + 1.7699959,0.937577784421908,1.7699959 - 0.020487754/(x0 - 1.0823987)**3,PySRFunction(X=>1.7699959 - 0.020487754/(x0 - 1.0823987)**3)
6,10,0.0088255685,(2.5442705 / (1.5553379 - x0)) + (cube(x1) * 0.0011709563),0.260592203422984,x1**3*0.0011709563 + 2.5442705/(1.5553379 - x0),PySRFunction(X=>x1**3*0.0011709563 + 2.5442705/(1.5553379 - x0))
7,11,0.0004964097,3.8057623 - ((x1 * x0) * ((x0 * -6.638635) + 5.7968225)),2.8780067051575973,3.8057623 - x0*x1*(5.7968225 + x0*(-6.638635)),PySRFunction(X=>3.8057623 - x0*x1*(5.7968225 + x0*(-6.638635)))
8,13,1.5460492e-08,(((0.87724173 - x0) * x1) + -0.71695745) * ((x0 * -8.814635) + 2.202613),5.188434503049833,(2.202613 + x0*(-8.814635))*(x1*(0.87724173 - x0) - 0.71695745),PySRFunction(X=>(2.202613 + x0*(-8.814635))*(x1*(0.87724173 - x0) - 0.71695745))
9,15,1.1368684e-14,((x0 * -8.810406) + 2.198654) * (((0.87727505 - x0) * (x1 - -0.006977434)) + -0.71712846),7.061467933399701,(2.198654 + x0*(-8.810406))*((0.87727505 - x0)*(x1 - 1*(-0.006977434)) - 0.71712846),PySRFunction(X=>(2.198654 + x0*(-8.810406))*((0.87727505 - x0)*(x1 - 1*(-0.006977434)) - 0.71712846))
