,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.37075394,1.310632,0.0,1.31063200000000,PySRFunction(X=>1.31063200000000)
1,4,0.2273198,1.2750533 / tanh(x1),0.16306025715241793,1.2750533/tanh(x1),PySRFunction(X=>1.2750533/tanh(x1))
2,5,0.08317576,1.0132153 - (-1.3694613 / x1),1.0054018773877547,1.0132153 - (-1)*1.3694613/x1,PySRFunction(X=>1.0132153 - (-1)*1.3694613/x1)
3,6,0.04813256,(0.002212086 / square(x0)) + 0.9389811,0.5469970880442264,0.9389811 + 0.002212086/(x0**2),PySRFunction(X=>0.9389811 + 0.002212086/(x0**2))
4,7,0.032950737,0.9180957 - (-0.089624666 / (x0 - -0.100074455)),0.3789452432581155,0.9180957 - (-1)*0.089624666/(x0 - 1*(-0.100074455)),PySRFunction(X=>0.9180957 - (-1)*0.089624666/(x0 - 1*(-0.100074455)))
5,8,0.016187608,1.783806 - (tanh(x0) / (x0 - -0.10284313)),0.710767616669267,1.783806 - tanh(x0)/(x0 - 1*(-0.10284313)),PySRFunction(X=>1.783806 - tanh(x0)/(x0 - 1*(-0.10284313)))
6,10,0.013190965,((x0 + 0.19910383) / (tanh(x0) - -0.09931337)) + -0.2535295,0.10235694285657264,(x0 + 0.19910383)/(tanh(x0) - 1*(-0.09931337)) - 0.2535295,PySRFunction(X=>(x0 + 0.19910383)/(tanh(x0) - 1*(-0.09931337)) - 0.2535295)
7,11,0.0037002093,(cube(x0 - 0.33064073) + 0.42731896) / tanh(x0 - -0.20028977),1.2711427399211648,((x0 - 1*0.33064073)**3 + 0.42731896)/tanh(x0 - 1*(-0.20028977)),PySRFunction(X=>((x0 - 1*0.33064073)**3 + 0.42731896)/tanh(x0 - 1*(-0.20028977)))
8,12,2.1837637e-05,(0.4408115 - (-0.21782674 / (x0 - -0.16226283))) + square(x0 + -0.37971443),5.132509715547597,(x0 - 0.37971443)**2 + 0.4408115 - (-1)*0.21782674/(x0 - 1*(-0.16226283)),PySRFunction(X=>(x0 - 0.37971443)**2 + 0.4408115 - (-1)*0.21782674/(x0 - 1*(-0.16226283)))
9,13,1.263511e-05,(square(x0 + -0.41175276) + 0.40405855) - (-0.21683064 / tanh(x0 + 0.1616844)),0.5471555022746764,(x0 - 0.41175276)**2 + 0.40405855 - (-1)*0.21683064/tanh(x0 + 0.1616844),PySRFunction(X=>(x0 - 0.41175276)**2 + 0.40405855 - (-1)*0.21683064/tanh(x0 + 0.1616844))
10,14,2.0938833e-07,(((x0 - 1.4621811) * square(x0)) * 2.404987) + ((x1 * -0.009404134) + 2.3960252),4.100044159535463,(x0 - 1*1.4621811)*x0**2*2.404987 + x1*(-0.009404134) + 2.3960252,PySRFunction(X=>(x0 - 1*1.4621811)*x0**2*2.404987 + x1*(-0.009404134) + 2.3960252)
11,15,4.1868866e-08,((0.088678576 / (x0 - 0.79585546)) + 1.960392) - ((x0 / (x0 - -0.110153295)) * 0.97019553),1.6096480703910268,-0.97019553*x0/(x0 - 1*(-0.110153295)) + 1.960392 + 0.088678576/(x0 - 1*0.79585546),PySRFunction(X=>-0.97019553*x0/(x0 - 1*(-0.110153295)) + 1.960392 + 0.088678576/(x0 - 1*0.79585546))
12,16,1.476593e-10,(((x0 - 1.2723992) * 2.4756305) * square(0.087901324 + x0)) + (1.5082551 + (0.88053256 / x1)),5.647390181816071,(x0 - 1*1.2723992)*2.4756305*(x0 + 0.087901324)**2 + 1.5082551 + 0.88053256/x1,PySRFunction(X=>(x0 - 1*1.2723992)*2.4756305*(x0 + 0.087901324)**2 + 1.5082551 + 0.88053256/x1)
13,17,7.105427500000001e-16,((-0.021963304 / x0) + 1.7937887) + ((x0 * 3.2886727) * ((x0 - 1.3000114) * (x0 + 0.15936604))),12.244389036341488,x0*3.2886727*(x0 - 1*1.3000114)*(x0 + 0.15936604) + 1.7937887 - 0.021963304/x0,PySRFunction(X=>x0*3.2886727*(x0 - 1*1.3000114)*(x0 + 0.15936604) + 1.7937887 - 0.021963304/x0)
14,20,0.0,((1.6190327 / tanh(x1)) + (-0.009169696 / x0)) + (((x0 * 2.821685) * (x0 - 1.279381)) * (x0 + 0.16747403)),inf,x0*2.821685*(x0 - 1*1.279381)*(x0 + 0.16747403) + 1.6190327/tanh(x1) - 0.009169696/x0,PySRFunction(X=>x0*2.821685*(x0 - 1*1.279381)*(x0 + 0.16747403) + 1.6190327/tanh(x1) - 0.009169696/x0)
