,complexity,loss,equation,score,sympy_format,lambda_format
0,1,17.506725,2.8506808,0.0,2.85068080000000,PySRFunction(X=>2.85068080000000)
1,3,12.135157,x0 / 0.15644398,0.18323915797338314,x0/0.15644398,PySRFunction(X=>x0/0.15644398)
2,4,6.314406,cube(x0 * 2.2897096),0.6532730872574937,12.0044209194175*x0**3,PySRFunction(X=>12.0044209194175*x0**3)
3,5,0.90277845,0.70602554 / (1.0116895 - x0),1.945111794125961,0.70602554/(1.0116895 - x0),PySRFunction(X=>0.70602554/(1.0116895 - x0))
4,6,0.8871073,0.6862012 / tanh(1.0106741 - x0),0.017511229923158286,0.6862012/tanh(1.0106741 - x0),PySRFunction(X=>0.6862012/tanh(1.0106741 - x0))
5,7,0.68374443,square(1.158637 / (1.1895813 - cube(x0))),0.2603817371029431,1.342439697769/(1.1895813 - x0**3)**2,PySRFunction(X=>1.342439697769/(1.1895813 - x0**3)**2)
6,8,0.56497186,tanh(0.023691904 / (0.9831314 - x0)) / 0.048355628,0.19080828285434398,tanh(0.023691904/(0.9831314 - x0))/0.048355628,PySRFunction(X=>tanh(0.023691904/(0.9831314 - x0))/0.048355628)
7,10,0.5125366,1.0247184 / (((-0.031806864 / x1) + 1.0096142) - square(x0)),0.048701900749787363,1.0247184/(-x0**2 + 1.0096142 - 0.031806864/x1),PySRFunction(X=>1.0247184/(-x0**2 + 1.0096142 - 0.031806864/x1))
8,11,0.4131304,((0.23094274 / (x1 * x0)) + 0.5291402) / (1.0052408 - x0),0.21560884147189416,(0.5291402 + 0.23094274/((x0*x1)))/(1.0052408 - x0),PySRFunction(X=>(0.5291402 + 0.23094274/((x0*x1)))/(1.0052408 - x0))
9,12,0.26286238,(0.5269979 / (1.0047235 - x0)) / tanh((x1 * 0.057681773) + x0),0.45213265636262895,0.5269979/((1.0047235 - x0)*tanh(x0 + x1*0.057681773)),PySRFunction(X=>0.5269979/((1.0047235 - x0)*tanh(x0 + x1*0.057681773)))
10,13,0.24667844,(tanh(x1) / (1.0044241 - x0)) / (tanh(0.22134964 * x1) + x0),0.06354499914147484,tanh(x1)/((1.0044241 - x0)*(x0 + tanh(0.22134964*x1))),PySRFunction(X=>tanh(x1)/((1.0044241 - x0)*(x0 + tanh(0.22134964*x1))))
11,14,0.18535769,(((0.38061416 / x0) / x1) + (tanh(x1) + -0.47903335)) / (1.004937 - x0),0.2857982083099913,(tanh(x1) - 0.47903335 + 0.38061416/(x0*x1))/(1.004937 - x0),PySRFunction(X=>(tanh(x1) - 0.47903335 + 0.38061416/(x0*x1))/(1.004937 - x0))
12,15,0.15129422,((0.52730536 / (x1 * x0)) + 0.5232146) / ((1.0056673 - x0) / square(tanh(x1))),0.203060999993422,(0.5232146 + 0.52730536/((x0*x1)))/(((1.0056673 - x0)/(tanh(x1)**2))),PySRFunction(X=>(0.5232146 + 0.52730536/((x0*x1)))/(((1.0056673 - x0)/(tanh(x1)**2))))
13,16,0.12647185,((0.73561937 / (1.0144981 - x0)) - x0) / (1.0106741 + ((x0 - x1) / square(x1))),0.17920666405748376,(-x0 + 0.73561937/(1.0144981 - x0))/(1.0106741 + (x0 - x1)/(x1**2)),PySRFunction(X=>(-x0 + 0.73561937/(1.0144981 - x0))/(1.0106741 + (x0 - x1)/(x1**2)))
14,18,0.076615125,((0.73746914 / (1.0137777 - x0)) - x0) / (((-0.1582123 + x0) / x1) + tanh(x1 * 0.18455286)),0.25061262109840376,(-x0 + 0.73746914/(1.0137777 - x0))/(tanh(x1*0.18455286) + (x0 - 0.1582123)/x1),PySRFunction(X=>(-x0 + 0.73746914/(1.0137777 - x0))/(tanh(x1*0.18455286) + (x0 - 0.1582123)/x1))
15,20,0.07189831,((0.8151389 / (1.0169693 - x0)) - (1.3919946 * x0)) / (tanh(x1 * 0.18359901) + ((x0 - 0.14525233) / x1)),0.0317708759901091,(-1.3919946*x0 + 0.8151389/(1.0169693 - x0))/(tanh(x1*0.18359901) + (x0 - 1*0.14525233)/x1),PySRFunction(X=>(-1.3919946*x0 + 0.8151389/(1.0169693 - x0))/(tanh(x1*0.18359901) + (x0 - 1*0.14525233)/x1))
