,complexity,loss,equation,score,sympy_format,lambda_format
0,1,15.818321,2.914034,0.0,2.91403400000000,PySRFunction(X=>2.91403400000000)
1,3,11.137425,x0 * 6.1887503,0.1754288832302516,x0*6.1887503,PySRFunction(X=>x0*6.1887503)
2,4,7.0326,cube(x0) * 10.575405,0.45975457779246764,x0**3*10.575405,PySRFunction(X=>x0**3*10.575405)
3,5,0.6221475,-0.56687784 / (x0 + -1.0042605),2.4251345570671785,-0.56687784/(x0 - 1.0042605),PySRFunction(X=>-0.56687784/(x0 - 1.0042605))
4,6,0.45670328,-1.3340281 / (cube(x0) + -0.99563015),0.3091433007673267,-1.3340281/(x0**3 - 0.99563015),PySRFunction(X=>-1.3340281/(x0**3 - 0.99563015))
5,7,0.4503249,-0.9489662 / tanh(square(x0) + -0.9995497),0.014064579874931354,-0.9489662/tanh(x0**2 - 0.9995497),PySRFunction(X=>-0.9489662/tanh(x0**2 - 0.9995497))
6,8,0.3952386,(-1.6598638 / (cube(x0) + -1.0080793)) - x0,0.1304796890788687,-x0 - 1.6598638/(x0**3 - 1.0080793),PySRFunction(X=>-x0 - 1.6598638/(x0**3 - 1.0080793))
7,9,0.36342174,-0.52270216 / ((x0 + (0.04191346 / x0)) + -1.0449346),0.08392565511066544,-0.52270216/(x0 - 1.0449346 + 0.04191346/x0),PySRFunction(X=>-0.52270216/(x0 - 1.0449346 + 0.04191346/x0))
8,10,0.08786194,-0.51128083 / ((x0 + -1.001858) * tanh(x1 * x0)),1.4197972591716128,-0.51128083*1/((x0 - 1.001858)*tanh(x0*x1)),PySRFunction(X=>-0.51128083*1/((x0 - 1.001858)*tanh(x0*x1)))
9,11,0.03310425,(0.4993748 / (x0 * x1)) - (0.5110832 / (x0 + -1.0014988)),0.9761050459544675,-0.5110832/(x0 - 1.0014988) + 0.4993748/((x0*x1)),PySRFunction(X=>-0.5110832/(x0 - 1.0014988) + 0.4993748/((x0*x1)))
10,13,0.032417316,(((0.51013386 / x1) / x0) + -0.05141477) - (0.5206003 / (x0 + -1.0019282)),0.010484474226989239,-0.05141477 - 0.5206003/(x0 - 1.0019282) + 0.51013386/(x0*x1),PySRFunction(X=>-0.05141477 - 0.5206003/(x0 - 1.0019282) + 0.51013386/(x0*x1))
11,15,0.015494435,((0.49954545 / x1) / x0) - (0.5048875 / ((-1.0005234 + x0) - (x1 * 1.977911e-5))),0.369105898639268,-0.5048875/(x0 - 1.977911e-5*x1 - 1.0005234) + 0.49954545/(x0*x1),PySRFunction(X=>-0.5048875/(x0 - 1.977911e-5*x1 - 1.0005234) + 0.49954545/(x0*x1))
12,17,0.015442008,((0.5053319 / (x0 * x1)) + -0.02831154) - (0.5116209 / ((x1 * -1.9458756e-5) + (x0 + -1.0008692))),0.001694669622763307,-0.02831154 - 0.5116209/(x0 + x1*(-1.9458756e-5) - 1.0008692) + 0.5053319/((x0*x1)),PySRFunction(X=>-0.02831154 - 0.5116209/(x0 + x1*(-1.9458756e-5) - 1.0008692) + 0.5053319/((x0*x1)))
13,19,0.01523964,(((0.5006249 / x0) / x1) - (x0 * 0.09954365)) - (0.5188328 / ((x0 + -1.0011384) + (x1 * -1.9323172e-5))),0.0065958300109232185,-0.09954365*x0 - 0.5188328/(x0 + x1*(-1.9323172e-5) - 1.0011384) + 0.5006249/(x0*x1),PySRFunction(X=>-0.09954365*x0 - 0.5188328/(x0 + x1*(-1.9323172e-5) - 1.0011384) + 0.5006249/(x0*x1))
14,20,0.015122422,(((0.49779522 / x0) / x1) - (square(x0) * 0.14656739)) - (0.52020985 / ((x0 + -1.0011474) + (x1 * -1.931386e-5))),0.007721384823955948,-0.14656739*x0**2 - 0.52020985/(x0 + x1*(-1.931386e-5) - 1.0011474) + 0.49779522/(x0*x1),PySRFunction(X=>-0.14656739*x0**2 - 0.52020985/(x0 + x1*(-1.931386e-5) - 1.0011474) + 0.49779522/(x0*x1))
