,complexity,loss,equation,score,sympy_format,lambda_format
0,1,6.6023407,2.2225523,0.0,2.22255230000000,PySRFunction(X=>2.22255230000000)
1,2,6.60234,cube(1.3050205),1.0602301044042756e-07,2.22255236268279,PySRFunction(X=>2.22255236268279)
2,3,4.748905,x0 * 4.4651427,0.3295100664950525,x0*4.4651427,PySRFunction(X=>x0*4.4651427)
3,4,3.2422202,cube(x0) * 7.96384,0.38165572311213236,x0**3*7.96384,PySRFunction(X=>x0**3*7.96384)
4,5,1.9128224,0.5604892 / (1.003856 - x0),0.5276784943685963,0.5604892/(1.003856 - x0),PySRFunction(X=>0.5604892/(1.003856 - x0))
5,6,1.8223631,1.1496166 / (0.9647521 - cube(x0)),0.04844578219355265,1.1496166/(0.9647521 - x0**3),PySRFunction(X=>1.1496166/(0.9647521 - x0**3))
6,7,1.7707132,tanh(x1) / (0.99723727 - square(x0)),0.028751662200014974,tanh(x1)/(0.99723727 - x0**2),PySRFunction(X=>tanh(x1)/(0.99723727 - x0**2))
7,8,1.6629207,0.5225403 / (tanh(x0 * 4.789367) - x0),0.06280688911415441,0.5225403/(-x0 + tanh(x0*4.789367)),PySRFunction(X=>0.5225403/(-x0 + tanh(x0*4.789367)))
8,10,1.5203329,0.45041645 / ((0.9927786 - x0) * tanh(x0 * x1)),0.04482309506541749,0.45041645/(((0.9927786 - x0)*tanh(x0*x1))),PySRFunction(X=>0.45041645/(((0.9927786 - x0)*tanh(x0*x1))))
9,11,1.3573853,(0.4763392 / (0.9949801 - x0)) - ((-0.40470493 / x0) / x1),0.1133690483343552,0.4763392/(0.9949801 - x0) - (-1)*0.40470493/(x0*x1),PySRFunction(X=>0.4763392/(0.9949801 - x0) - (-1)*0.40470493/(x0*x1))
10,12,1.3367951,(((0.4466968 - x0) / x1) + x0) / (x0 - cube(x0)),0.015285242879293679,(x0 + (0.4466968 - x0)/x1)/(-x0**3 + x0),PySRFunction(X=>(x0 + (0.4466968 - x0)/x1)/(-x0**3 + x0))
11,13,1.2239883,(tanh(x1) - 0.4836268) / (tanh(x0 * x1) * (0.9984851 - x0)),0.08816040760163134,(tanh(x1) - 1*0.4836268)/(((0.9984851 - x0)*tanh(x0*x1))),PySRFunction(X=>(tanh(x1) - 1*0.4836268)/(((0.9984851 - x0)*tanh(x0*x1))))
12,14,1.2074745,square(tanh(x1) - 0.2625312) / (tanh(x1 * x0) * (1.0012059 - x0)),0.013583636911739144,(tanh(x1) - 1*0.2625312)**2/(((1.0012059 - x0)*tanh(x0*x1))),PySRFunction(X=>(tanh(x1) - 1*0.2625312)**2/(((1.0012059 - x0)*tanh(x0*x1))))
13,15,1.1241075,(0.5805855 / (1.0051513 - x0)) - (((-0.22153227 / x0) + 0.40839615) / (x1 + -0.95179904)),0.0715416008415533,-(0.40839615 - 0.22153227/x0)/(x1 - 0.95179904) + 0.5805855/(1.0051513 - x0),PySRFunction(X=>-(0.40839615 - 0.22153227/x0)/(x1 - 0.95179904) + 0.5805855/(1.0051513 - x0))
14,16,1.0982076,(0.29804233 / (0.7681955 - tanh(x0))) - (((-0.43371683 / x0) + x0) / (x1 - x0)),0.023309991213712525,-(x0 - 0.43371683/x0)/(-x0 + x1) + 0.29804233/(0.7681955 - tanh(x0)),PySRFunction(X=>-(x0 - 0.43371683/x0)/(-x0 + x1) + 0.29804233/(0.7681955 - tanh(x0)))
15,17,1.0923471,(0.29480112 / (0.76800865 - tanh(x0))) - (((-0.7526388 / x0) + 0.9140829) / square(x1 - x0)),0.005350712294223175,-(0.9140829 - 0.7526388/x0)/((-x0 + x1)**2) + 0.29480112/(0.76800865 - tanh(x0)),PySRFunction(X=>-(0.9140829 - 0.7526388/x0)/((-x0 + x1)**2) + 0.29480112/(0.76800865 - tanh(x0)))
16,18,1.0843248,(0.28348428 / (0.76683015 - tanh(x0))) - (((-0.41744584 / x0) + 0.3934164) / ((x1 - x0) - 0.15018643)),0.007371194826328661,-(0.3934164 - 0.41744584/x0)/(-x0 + x1 - 1*0.15018643) + 0.28348428/(0.76683015 - tanh(x0)),PySRFunction(X=>-(0.3934164 - 0.41744584/x0)/(-x0 + x1 - 1*0.15018643) + 0.28348428/(0.76683015 - tanh(x0)))
17,19,1.0745314,(0.2875223 / (0.7670869 - tanh(x0))) - (((-0.40342495 / x0) + cube(x0)) / ((x1 + -0.06296719) - x0)),0.009072829565545363,-(x0**3 - 0.40342495/x0)/(-x0 + x1 - 0.06296719) + 0.2875223/(0.7670869 - tanh(x0)),PySRFunction(X=>-(x0**3 - 0.40342495/x0)/(-x0 + x1 - 0.06296719) + 0.2875223/(0.7670869 - tanh(x0)))
18,20,1.0690114,(-0.5520967 - (-0.73284924 / (1.0164356 - x0))) - ((cube(x0) + (-0.42612284 / x0)) / ((x1 + -0.07199143) - x0)),0.0051503634096473445,-(x0**3 - 0.42612284/x0)/(-x0 + x1 - 0.07199143) - 0.5520967 - (-1)*0.73284924/(1.0164356 - x0),PySRFunction(X=>-(x0**3 - 0.42612284/x0)/(-x0 + x1 - 0.07199143) - 0.5520967 - (-1)*0.73284924/(1.0164356 - x0))
