,complexity,loss,equation,score,sympy_format,lambda_format
0,1,12.692811,2.616424,0.0,2.61642400000000,PySRFunction(X=>2.61642400000000)
1,3,10.455841,x0 / 0.18827893,0.09693750028596618,x0/0.18827893,PySRFunction(X=>x0/0.18827893)
2,4,7.7328954,cube(x0 * 2.130839),0.30167741053603564,9.67502087594578*x0**3,PySRFunction(X=>9.67502087594578*x0**3)
3,5,2.722784,-0.5807674 / (x0 - 1.0041424),1.0438284728197211,-0.5807674/(x0 - 1*1.0041424),PySRFunction(X=>-0.5807674/(x0 - 1*1.0041424))
4,6,2.359381,-1.3422911 / (cube(x0) - 0.99318576),0.14325558977221223,-1.3422911/(x0**3 - 1*0.99318576),PySRFunction(X=>-1.3422911/(x0**3 - 1*0.99318576))
5,8,1.6862473,-0.49589396 / (x0 - tanh(x0 * 3.9738517)),0.16794688457294682,-0.49589396/(x0 - tanh(x0*3.9738517)),PySRFunction(X=>-0.49589396/(x0 - tanh(x0*3.9738517)))
6,9,1.6706318,-0.9863784 / (square(x0) - tanh(x0 * 6.0877094)),0.009303649116761063,-0.9863784/(x0**2 - tanh(x0*6.0877094)),PySRFunction(X=>-0.9863784/(x0**2 - tanh(x0*6.0877094)))
7,10,0.08178489,(-0.50434303 / (x0 + -1.001345)) / tanh(x0 * x1),3.0168646494981872,-0.50434303/((x0 - 1.001345)*tanh(x0*x1)),PySRFunction(X=>-0.50434303/((x0 - 1.001345)*tanh(x0*x1)))
8,11,8.015834e-07,((0.5000057 / x0) / x1) + (-0.50000125 / (x0 - 0.99999946)),11.533014044150606,-0.50000125/(x0 - 1*0.99999946) + 0.5000057/(x0*x1),PySRFunction(X=>-0.50000125/(x0 - 1*0.99999946) + 0.5000057/(x0*x1))
9,13,7.954966e-07,(((0.49999136 / x0) + 0.00029669853) / x1) + (-0.49999917 / (x0 - 0.9999997)),0.0038112239030579313,-0.49999917/(x0 - 1*0.9999997) + (0.00029669853 + 0.49999136/x0)/x1,PySRFunction(X=>-0.49999917/(x0 - 1*0.9999997) + (0.00029669853 + 0.49999136/x0)/x1)
10,15,7.942113e-07,(-0.4999972 / (x0 - 0.99999946)) + (((0.5000057 / x0) + (x0 * 0.00043365185)) / x1),0.0008085134885876533,-0.4999972/(x0 - 1*0.99999946) + (x0*0.00043365185 + 0.5000057/x0)/x1,PySRFunction(X=>-0.4999972/(x0 - 1*0.99999946) + (x0*0.00043365185 + 0.5000057/x0)/x1)
11,17,7.740192e-07,(((0.5000058 / x0) / x1) + (-0.50000125 / (x0 - 0.99999946))) + (7.0671126e-6 / (x0 + -0.34277067)),0.0128764336332202,-0.50000125/(x0 - 1*0.99999946) + 7.0671126e-6/(x0 - 0.34277067) + 0.5000058/(x0*x1),PySRFunction(X=>-0.50000125/(x0 - 1*0.99999946) + 7.0671126e-6/(x0 - 0.34277067) + 0.5000058/(x0*x1))
12,18,7.7159893e-07,cube(0.012885325 / (x1 - x0)) + ((-0.4999972 / (x0 - 0.99999946)) + ((0.5000057 / x0) / x1)),0.0031317851818713056,-0.4999972/(x0 - 1*0.99999946) + 2.13937113085234e-6/(-x0 + x1)**3 + 0.5000057/(x0*x1),PySRFunction(X=>-0.4999972/(x0 - 1*0.99999946) + 2.13937113085234e-6/(-x0 + x1)**3 + 0.5000057/(x0*x1))
13,19,7.4936924e-07,(((0.5000058 / x0) / x1) + (-0.500004 / (x0 - 0.99999946))) + (-7.414345e-5 / (x1 - (1.1173928 / x0))),0.029233054954837072,-7.414345e-5/(x1 - 1.1173928/x0) - 0.500004/(x0 - 1*0.99999946) + 0.5000058/(x0*x1),PySRFunction(X=>-7.414345e-5/(x1 - 1.1173928/x0) - 0.500004/(x0 - 1*0.99999946) + 0.5000058/(x0*x1))
