,complexity,loss,equation,score,sympy_format,lambda_format
0,1,16.032852,3.2051573,0.0,3.20515730000000,PySRFunction(X=>3.20515730000000)
1,3,11.766005,x0 / 0.14733627,0.15471271290376148,x0/0.14733627,PySRFunction(X=>x0/0.14733627)
2,4,7.245186,cube(x0 / 0.42775878),0.4848771930744793,12.7762441558351*x0**3,PySRFunction(X=>12.7762441558351*x0**3)
3,5,1.1463106,-0.8129663 / (x0 + -1.0162091),1.8437886370818957,-0.8129663/(x0 - 1.0162091),PySRFunction(X=>-0.8129663/(x0 - 1.0162091))
4,6,0.7267467,-1.6921003 / (cube(x0) + -1.0120026),0.4557258915561891,-1.6921003/(x0**3 - 1.0120026),PySRFunction(X=>-1.6921003/(x0**3 - 1.0120026))
5,7,0.7076191,-1.876666 / (square(square(x0)) + -0.9979391),0.026672044092451573,-1.876666/(x0**4 - 0.9979391),PySRFunction(X=>-1.876666/(x0**4 - 0.9979391))
6,8,0.7016542,(x0 + -1.9693302) / (square(x0) + -1.0005801),0.008465264502919853,(x0 - 1.9693302)/(x0**2 - 1.0005801),PySRFunction(X=>(x0 - 1.9693302)/(x0**2 - 1.0005801))
7,9,0.5522891,(0.6716215 / (1.0115442 - x0)) + (x1 * 0.026059896),0.23936904900815362,x1*0.026059896 + 0.6716215/(1.0115442 - x0),PySRFunction(X=>x1*0.026059896 + 0.6716215/(1.0115442 - x0))
8,10,0.42194432,((x1 * -0.01641466) + -1.5810649) / (cube(x0) + -1.0524203),0.26919827885868747,(x1*(-0.01641466) - 1.5810649)/(x0**3 - 1.0524203),PySRFunction(X=>(x1*(-0.01641466) - 1.5810649)/(x0**3 - 1.0524203))
9,11,0.41418046,((x1 * -0.014071382) + -1.0655898) / (tanh(cube(x0)) + -0.82245594),0.018571589631737752,(x1*(-0.014071382) - 1.0655898)/(tanh(x0**3) - 0.82245594),PySRFunction(X=>(x1*(-0.014071382) - 1.0655898)/(tanh(x0**3) - 0.82245594))
10,12,0.40520906,((x1 * -0.01838374) + -1.444465) / tanh((-1.7964281 / x0) + 1.7173414),0.021898641117762813,(x1*(-0.01838374) - 1.444465)/tanh(1.7173414 - 1.7964281/x0),PySRFunction(X=>(x1*(-0.01838374) - 1.444465)/tanh(1.7173414 - 1.7964281/x0))
11,13,0.3827466,((x1 * -0.017626045) + -1.5094736) / (cube(x0) + (tanh(x1) * -1.0522661)),0.057029980037902904,(x1*(-0.017626045) - 1.5094736)/(x0**3 + tanh(x1)*(-1.0522661)),PySRFunction(X=>(x1*(-0.017626045) - 1.5094736)/(x0**3 + tanh(x1)*(-1.0522661)))
12,14,0.33781946,(-1.9133989 / (cube(x0) + -1.0231341)) - (x0 / (x1 - (0.6887669 / x0))),0.12486154064886451,-x0/(x1 - 0.6887669/x0) - 1.9133989/(x0**3 - 1.0231341),PySRFunction(X=>-x0/(x1 - 0.6887669/x0) - 1.9133989/(x0**3 - 1.0231341))
13,16,0.18587926,((x1 * -0.016728874) + -1.6362479) / ((cube(x0) + -1.0454966) - (0.00815396 / (x0 + -0.22635117))),0.2987071438103599,(x1*(-0.016728874) - 1.6362479)/(x0**3 - 1.0454966 - 0.00815396/(x0 - 0.22635117)),PySRFunction(X=>(x1*(-0.016728874) - 1.6362479)/(x0**3 - 1.0454966 - 0.00815396/(x0 - 0.22635117)))
14,18,0.13722345,(((x1 * -0.01469815) + -1.7288148) / (cube(x0) + -1.0550102)) - (0.46192405 / (x1 - (0.6605179 / x0))),0.1517433520457749,-0.46192405/(x1 - 0.6605179/x0) + (x1*(-0.01469815) - 1.7288148)/(x0**3 - 1.0550102),PySRFunction(X=>-0.46192405/(x1 - 0.6605179/x0) + (x1*(-0.01469815) - 1.7288148)/(x0**3 - 1.0550102))
15,20,0.13185184,((-1.6899781 + (x1 * -0.015230865)) / (-1.0546814 + cube(x0))) - ((0.756793 / x1) / (x1 - (0.6844817 / x0))),0.019965875550074626,(x1*(-0.015230865) - 1.6899781)/(x0**3 - 1.0546814) - 0.756793/(x1*(x1 - 0.6844817/x0)),PySRFunction(X=>(x1*(-0.015230865) - 1.6899781)/(x0**3 - 1.0546814) - 0.756793/(x1*(x1 - 0.6844817/x0)))
