,complexity,loss,equation,score,sympy_format,lambda_format
0,1,31.420557,4.4447436,0.0,4.44474360000000,PySRFunction(X=>4.44474360000000)
1,3,28.245022,x0 + 3.9570312,0.053272565278281954,x0 + 3.9570312,PySRFunction(X=>x0 + 3.9570312)
2,4,26.417578,square(x0 + 1.0358379),0.06688760775890594,(x0 + 1.0358379)**2,PySRFunction(X=>(x0 + 1.0358379)**2)
3,5,9.927359,-11.509935 / (x1 + -18.355722),0.9787351409660738,-11.509935/(x1 - 18.355722),PySRFunction(X=>-11.509935/(x1 - 18.355722))
4,6,5.247843,square(0.40077427 / (x0 + -1.6269658)),0.6374773459151084,0.160620015494033/(x0 - 1.6269658)**2,PySRFunction(X=>0.160620015494033/(x0 - 1.6269658)**2)
5,7,4.158669,(-6.792612 / (x1 + -18.172096)) - -2.5774338,0.23262206388119605,-1*(-2.5774338) - 6.792612/(x1 - 18.172096),PySRFunction(X=>-1*(-2.5774338) - 6.792612/(x1 - 18.172096))
6,8,3.5555444,square(0.33427528 / (x0 - 1.6383274)) + 1.6765102,0.1566868831959728,1.6765102 + 0.111739962819078/(x0 - 1*1.6383274)**2,PySRFunction(X=>1.6765102 + 0.111739962819078/(x0 - 1*1.6383274)**2)
7,9,2.8105564,(x0 / ((14.203904 / x1) - 0.6998766)) + 2.7613013,0.23512571709631502,x0/(-1*0.6998766 + 14.203904/x1) + 2.7613013,PySRFunction(X=>x0/(-1*0.6998766 + 14.203904/x1) + 2.7613013)
8,10,0.81159383,square((x1 * 0.04859478) + (0.3994574 / (x0 - 1.6057562))),1.2421377441887715,(x1*0.04859478 + 0.3994574/(x0 - 1*1.6057562))**2,PySRFunction(X=>(x1*0.04859478 + 0.3994574/(x0 - 1*1.6057562))**2)
9,11,0.7675802,square(square(x1 * 0.02970866) + (0.39688566 / (x0 - 1.6219323))),0.05575703653951095,(0.0008826044789956*x1**2 + 0.39688566/(x0 - 1*1.6219323))**2,PySRFunction(X=>(0.0008826044789956*x1**2 + 0.39688566/(x0 - 1*1.6219323))**2)
10,12,0.115821704,square((-0.19254528 / (x0 + 0.3108436)) + (16.57345 / (x1 - 14.156145))),1.891190994941818,(16.57345/(x1 - 1*14.156145) - 0.19254528/(x0 + 0.3108436))**2,PySRFunction(X=>(16.57345/(x1 - 1*14.156145) - 0.19254528/(x0 + 0.3108436))**2)
11,14,0.08475096,square((-16.90338 / (13.998079 - x1)) + ((0.039665107 / x0) / (x0 + 0.35385048))),0.15616745027213672,(-16.90338/(13.998079 - x1) + 0.039665107/(x0*(x0 + 0.35385048)))**2,PySRFunction(X=>(-16.90338/(13.998079 - x1) + 0.039665107/(x0*(x0 + 0.35385048)))**2)
12,16,0.039367143,square(((0.037287056 / x0) / (x0 + 0.35727394)) + ((15.585274 + x0) / (x1 - 13.909104))),0.38339276962635177,((x0 + 15.585274)/(x1 - 1*13.909104) + 0.037287056/(x0*(x0 + 0.35727394)))**2,PySRFunction(X=>((x0 + 15.585274)/(x1 - 1*13.909104) + 0.037287056/(x0*(x0 + 0.35727394)))**2)
13,20,0.028608296,square((x0 + 15.563728) / (x1 - 13.923595)) + (((-0.011860022 / x0) / (x0 + 0.24567689)) * (22.30219 - x1)),0.07980869717090026,(x0 + 15.563728)**2/(x1 - 1*13.923595)**2 - 0.011860022*(22.30219 - x1)/(x0*(x0 + 0.24567689)),PySRFunction(X=>(x0 + 15.563728)**2/(x1 - 1*13.923595)**2 - 0.011860022*(22.30219 - x1)/(x0*(x0 + 0.24567689)))
