,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.6349724,1.4471703,0.0,1.44717030000000,PySRFunction(X=>1.44717030000000)
1,4,0.6126567,1.4222896 / tanh(x1),0.011925595649403873,1.4222896/tanh(x1),PySRFunction(X=>1.4222896/tanh(x1))
2,5,0.6002246,-238.82494 / (x1 + -186.68205),0.020500827928702177,-238.82494/(x1 - 186.68205),PySRFunction(X=>-238.82494/(x1 - 186.68205))
3,6,0.5555388,(cube(x1) * 2.7783933e-6) + 1.3255857,0.07736546487904106,x1**3*2.7783933e-6 + 1.3255857,PySRFunction(X=>x1**3*2.7783933e-6 + 1.3255857)
4,7,0.41361088,(0.022427311 / (x0 + -1.6399313)) + 1.3427092,0.2950128251676788,1.3427092 + 0.022427311/(x0 - 1.6399313),PySRFunction(X=>1.3427092 + 0.022427311/(x0 - 1.6399313))
5,8,0.3981455,(0.00019959584 / cube(x0 + -1.6048175)) + 1.3685639,0.038108112090947284,1.3685639 + 0.00019959584/((x0 - 1.6048175)**3),PySRFunction(X=>1.3685639 + 0.00019959584/((x0 - 1.6048175)**3))
6,9,0.35203606,x0 / (x0 - (0.069604814 / (x0 + -1.5909344))),0.1230839028335992,x0/(x0 - 0.069604814/(x0 - 1.5909344)),PySRFunction(X=>x0/(x0 - 0.069604814/(x0 - 1.5909344)))
7,11,0.20894568,1.2393222 - (0.017302372 / ((x0 + 0.06548738) * (x0 + -1.6550299))),0.26082964982767876,1.2393222 - 0.017302372/((x0 - 1.6550299)*(x0 + 0.06548738)),PySRFunction(X=>1.2393222 - 0.017302372/((x0 - 1.6550299)*(x0 + 0.06548738)))
8,13,0.19079216,(0.027696786 / (x0 + -1.6379081)) + ((0.01895313 / (x0 + 0.069669016)) + 1.2474936),0.04544482292720048,1.2474936 + 0.01895313/(x0 + 0.069669016) + 0.027696786/(x0 - 1.6379081),PySRFunction(X=>1.2474936 + 0.01895313/(x0 + 0.069669016) + 0.027696786/(x0 - 1.6379081))
9,14,0.17781593,(1.2202114 / tanh(x1)) - (0.017581137 / ((x0 + 0.06548738) * (x0 + -1.6550394))),0.0704357539061863,1.2202114/tanh(x1) - 0.017581137/((x0 - 1.6550394)*(x0 + 0.06548738)),PySRFunction(X=>1.2202114/tanh(x1) - 0.017581137/((x0 - 1.6550394)*(x0 + 0.06548738)))
10,15,0.15025184,(0.99469477 - (-1.055492 / x1)) - ((0.017302204 / (x0 + -1.6550394)) / (x0 + 0.064972274)),0.16843609452045438,0.99469477 - 0.017302204/((x0 - 1.6550394)*(x0 + 0.064972274)) - (-1)*1.055492/x1,PySRFunction(X=>0.99469477 - 0.017302204/((x0 - 1.6550394)*(x0 + 0.064972274)) - (-1)*1.055492/x1)
11,16,0.14885399,(square(-1.0580778 / x1) + 1.1143667) - ((0.017660415 / (x0 + -1.6550299)) / (x0 + 0.06526961)),0.009346926985146081,1.1143667 - 0.017660415/((x0 - 1.6550299)*(x0 + 0.06526961)) + 1.11952863085284/x1**2,PySRFunction(X=>1.1143667 - 0.017660415/((x0 - 1.6550299)*(x0 + 0.06526961)) + 1.11952863085284/x1**2)
12,17,0.13320757,(0.01619573 / (x0 + 0.06756631)) + ((0.027703872 / (x0 + -1.6384516)) + (x1 / (x1 + -0.5561008))),0.11105730428817254,x1/(x1 - 0.5561008) + 0.01619573/(x0 + 0.06756631) + 0.027703872/(x0 - 1.6384516),PySRFunction(X=>x1/(x1 - 0.5561008) + 0.01619573/(x0 + 0.06756631) + 0.027703872/(x0 - 1.6384516))
13,18,0.12782177,((1.1462879 / square(x1)) + 1.1175455) + ((0.017984921 / (x0 + 0.06868583)) + (0.027982956 / (x0 + -1.6381917))),0.041271716598809634,1.1175455 + 0.017984921/(x0 + 0.06868583) + 0.027982956/(x0 - 1.6381917) + 1.1462879/(x1**2),PySRFunction(X=>1.1175455 + 0.017984921/(x0 + 0.06868583) + 0.027982956/(x0 - 1.6381917) + 1.1462879/(x1**2))
14,19,0.10484058,(((x1 * 0.013241651) - (-1.6631463 / x1)) + 0.64382625) - (0.018939542 / ((x0 + 0.066413045) * (x0 + -1.6551439))),0.19819596104493759,x1*0.013241651 + 0.64382625 - 0.018939542/((x0 - 1.6551439)*(x0 + 0.066413045)) - (-1)*1.6631463/x1,PySRFunction(X=>x1*0.013241651 + 0.64382625 - 0.018939542/((x0 - 1.6551439)*(x0 + 0.066413045)) - (-1)*1.6631463/x1)
15,20,0.051982366,(((1.5403214 / x1) + 0.75097704) - (cube(x1) * -3.472653e-6)) - ((0.018905273 / (x0 + -1.6551808)) / (x0 + 0.06631305)),0.7015363649953187,-(-3.472653e-6)*x1**3 + 0.75097704 - 0.018905273/((x0 - 1.6551808)*(x0 + 0.06631305)) + 1.5403214/x1,PySRFunction(X=>-(-3.472653e-6)*x1**3 + 0.75097704 - 0.018905273/((x0 - 1.6551808)*(x0 + 0.06631305)) + 1.5403214/x1)
