,complexity,loss,equation,score,sympy_format,lambda_format
0,1,3.0902643,1.4146351,0.0,1.41463510000000,PySRFunction(X=>1.41463510000000)
1,3,1.5879388,5.261899 / x1,0.3329098990964696,5.261899/x1,PySRFunction(X=>5.261899/x1)
2,5,1.2724308,x0 + (4.6735897 / x1),0.11075386810756557,x0 + 4.6735897/x1,PySRFunction(X=>x0 + 4.6735897/x1)
3,6,0.25539243,square(3.0807998 - (0.92425007 / x0)),1.605883062428045,(3.0807998 - 0.92425007/x0)**2,PySRFunction(X=>(3.0807998 - 0.92425007/x0)**2)
4,8,0.12617478,square((1.950264 / (x0 - -0.14026305)) - 4.0822186),0.3525666073818477,(-1*4.0822186 + 1.950264/(x0 - 1*(-0.14026305)))**2,PySRFunction(X=>(-1*4.0822186 + 1.950264/(x0 - 1*(-0.14026305)))**2)
5,9,0.11401646,square(cube(x0 + -2.4599946) * (0.34689626 - x0)),0.10132526467798295,(0.34689626 - x0)**2*(x0 - 2.4599946)**6,PySRFunction(X=>(0.34689626 - x0)**2*(x0 - 2.4599946)**6)
6,10,0.114016436,square(0.34689572 - x0) * cube(square(x0 + -2.4599946)),2.104959452906478e-07,(0.34689572 - x0)**2*(x0 - 2.4599946)**6,PySRFunction(X=>(0.34689572 - x0)**2*(x0 - 2.4599946)**6)
7,11,0.11348029,square(cube(x0 + -2.4225943) * ((x0 - 0.34505308) / 0.93869996)),0.004713447987036402,1.13487074626138*(x0 - 2.4225943)**6*(x0 - 1*0.34505308)**2,PySRFunction(X=>1.13487074626138*(x0 - 2.4225943)**6*(x0 - 1*0.34505308)**2)
8,12,0.09005475,(-0.018018214 / (x0 - 0.29419142)) + square(3.1290267 - (0.91961825 / x0)),0.23121134674989197,(3.1290267 - 0.91961825/x0)**2 - 0.018018214/(x0 - 1*0.29419142),PySRFunction(X=>(3.1290267 - 0.91961825/x0)**2 - 0.018018214/(x0 - 1*0.29419142))
9,13,0.032827538,square(3.4059336 - (0.9228955 / x0)) + tanh((3.5982678 / x0) - 11.883482),1.0091500823874655,(3.4059336 - 0.9228955/x0)**2 + tanh(-1*11.883482 + 3.5982678/x0),PySRFunction(X=>(3.4059336 - 0.9228955/x0)**2 + tanh(-1*11.883482 + 3.5982678/x0))
