,complexity,loss,equation,score,sympy_format,lambda_format
0,1,47.568085,6.4296145,0.0,6.42961450000000,PySRFunction(X=>6.42961450000000)
1,3,8.696192,x1 * 0.3358671,0.8496384122388577,x1*0.3358671,PySRFunction(X=>x1*0.3358671)
2,4,8.308645,square(x1) * 0.006315072,0.04558868967817599,x1**2*0.006315072,PySRFunction(X=>x1**2*0.006315072)
3,5,0.16482691,-0.52504206 / (x0 + -1.001385),3.9201559250158127,-0.52504206/(x0 - 1.001385),PySRFunction(X=>-0.52504206/(x0 - 1.001385))
4,6,0.13625209,0.96130925 / (0.99892354 - square(x0)),0.1903891201049055,0.96130925/(0.99892354 - x0**2),PySRFunction(X=>0.96130925/(0.99892354 - x0**2))
5,7,0.09868757,(-0.39610046 / (x0 - 0.99592024)) + x0,0.3225477715499475,x0 - 0.39610046/(x0 - 1*0.99592024),PySRFunction(X=>x0 - 0.39610046/(x0 - 1*0.99592024))
6,8,0.020497482,(cube(x1) * 0.0059467107) / (x1 + -3.1214411),1.5716569519933614,x1**3*0.0059467107/(x1 - 3.1214411),PySRFunction(X=>x1**3*0.0059467107/(x1 - 3.1214411))
7,9,0.0010108494,square((18.95243 / square(x1)) - (x1 * -0.079252906)),3.0095110818137902,(-(-0.079252906)*x1 + 18.95243/(x1**2))**2,PySRFunction(X=>(-(-0.079252906)*x1 + 18.95243/(x1**2))**2)
8,10,0.0010057981,(square(x1) * 0.0062836586) + (2.4810805 / (x1 + -2.6160371)),0.00500961180775138,x1**2*0.0062836586 + 2.4810805/(x1 - 2.6160371),PySRFunction(X=>x1**2*0.0062836586 + 2.4810805/(x1 - 2.6160371))
9,11,0.0010057974,(2.4810793 / (x1 + -2.6160352)) + ((x1 * 0.0062836586) * x1),6.959649691435485e-07,x1*0.0062836586*x1 + 2.4810793/(x1 - 2.6160352),PySRFunction(X=>x1*0.0062836586*x1 + 2.4810793/(x1 - 2.6160352))
10,12,2.9599925e-05,(81.624245 / square(x1)) - (x0 * ((x1 * -0.4598972) + 5.461641)),3.525764111184543,-x0*(5.461641 + x1*(-0.4598972)) + 81.624245/(x1**2),PySRFunction(X=>-x0*(5.461641 + x1*(-0.4598972)) + 81.624245/(x1**2))
11,14,3.832642e-08,(82.62845 / (square(x1) - -0.11137927)) - (((x1 * -0.4601172) + 5.474056) * x0),3.3246938154603645,-x0*(5.474056 + x1*(-0.4601172)) + 82.62845/(x1**2 - 1*(-0.11137927)),PySRFunction(X=>-x0*(5.474056 + x1*(-0.4601172)) + 82.62845/(x1**2 - 1*(-0.11137927)))
12,16,3.8288825e-08,(82.62837 / (square(x1) + 0.11135773)) - ((x0 * (x1 * -0.46011758)) + (x0 * 5.4740686)),0.0004906987247438167,-(x0*x1*(-0.46011758) + x0*5.4740686) + 82.62837/(x1**2 + 0.11135773),PySRFunction(X=>-(x0*x1*(-0.46011758) + x0*5.4740686) + 82.62837/(x1**2 + 0.11135773))
13,17,5.40723e-13,((x1 * 1.6655116) - 17.828907) + ((65.49667 / x1) - ((x1 - -0.7238589) * (1.027803 * x0))),11.167761503184495,-1.027803*x0*(x1 - 1*(-0.7238589)) + x1*1.6655116 - 1*17.828907 + 65.49667/x1,PySRFunction(X=>-1.027803*x0*(x1 - 1*(-0.7238589)) + x1*1.6655116 - 1*17.828907 + 65.49667/x1)
14,19,8.242296e-14,((x1 * 0.14617728) + ((33.841873 / x1) - 5.2749567)) - (x0 * ((x0 * 2.87087) + (x1 * -0.34833276))),0.9405215470278628,-x0*(x0*2.87087 + x1*(-0.34833276)) + x1*0.14617728 - 1*5.2749567 + 33.841873/x1,PySRFunction(X=>-x0*(x0*2.87087 + x1*(-0.34833276)) + x1*0.14617728 - 1*5.2749567 + 33.841873/x1)
15,20,5.186962e-14,(((x1 * 0.14617726) - 5.2749567) + (33.841873 / x1)) - (((x1 * x0) * -0.34833276) + (square(x0) * 2.87087)),0.463130776549846,x1*0.14617726 - (x0**2*2.87087 + x1*x0*(-0.34833276)) - 1*5.2749567 + 33.841873/x1,PySRFunction(X=>x1*0.14617726 - (x0**2*2.87087 + x1*x0*(-0.34833276)) - 1*5.2749567 + 33.841873/x1)
