,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.42562094,1.8876026,0.0,1.88760260000000,PySRFunction(X=>1.88760260000000)
1,3,0.17088765,x0 * 2.8943436,0.456271407458365,x0*2.8943436,PySRFunction(X=>x0*2.8943436)
2,4,0.1249078,square(x0 + 0.71978396),0.31343045788660606,(x0 + 0.71978396)**2,PySRFunction(X=>(x0 + 0.71978396)**2)
3,5,0.104145706,square(cube(x0) + 0.99123806),0.18178492728117923,(x0**3 + 0.99123806)**2,PySRFunction(X=>(x0**3 + 0.99123806)**2)
4,6,0.05127256,square((x1 * -0.13184123) + 1.7539884),0.7086352215773839,(1.7539884 + x1*(-0.13184123))**2,PySRFunction(X=>(1.7539884 + x1*(-0.13184123))**2)
5,7,7.437014e-13,(-1.1508052 / (x1 - 2.7651854)) + 1.9022005,24.95653722202459,1.9022005 - 1.1508052/(x1 - 1*2.7651854),PySRFunction(X=>1.9022005 - 1.1508052/(x1 - 1*2.7651854))
6,9,0.0,((x0 * 1.7250657) + 0.41418198) + (1.179057 / x1),inf,x0*1.7250657 + 0.41418198 + 1.179057/x1,PySRFunction(X=>x0*1.7250657 + 0.41418198 + 1.179057/x1)
