,complexity,loss,equation,score,sympy_format,lambda_format
0,1,16.005318,2.8156483,0.0,2.81564830000000,PySRFunction(X=>2.81564830000000)
1,3,15.252878,x0 + 2.4335938,0.0240764177280889,x0 + 2.4335938,PySRFunction(X=>x0 + 2.4335938)
2,5,14.183728,-5.2491355 / (x0 - 3.1549344),0.03633640725408899,-5.2491355/(x0 - 1*3.1549344),PySRFunction(X=>-5.2491355/(x0 - 1*3.1549344))
3,6,13.116983,-2.3679 / tanh(x0 - 2.9560337),0.0781875892469781,-2.3679/tanh(x0 - 1*2.9560337),PySRFunction(X=>-2.3679/tanh(x0 - 1*2.9560337))
4,7,12.864643,(0.5607017 / (2.8655732 - x0)) + 2.3353498,0.019425107163947884,2.3353498 + 0.5607017/(2.8655732 - x0),PySRFunction(X=>2.3353498 + 0.5607017/(2.8655732 - x0))
5,8,12.846121,2.3635397 - (tanh(x0) / (x0 - 2.8903112)),0.0014407975744437052,2.3635397 - tanh(x0)/(x0 - 1*2.8903112),PySRFunction(X=>2.3635397 - tanh(x0)/(x0 - 1*2.8903112))
6,9,10.522766,(0.38694152 / (x1 + (-30.487984 / x0))) + 2.4668212,0.19950079755894914,2.4668212 + 0.38694152/(x1 - 30.487984/x0),PySRFunction(X=>2.4668212 + 0.38694152/(x1 - 30.487984/x0))
7,11,9.545938,(2.0556548 / ((x1 + 1.0292035) + (-30.991205 / x0))) + 2.4759815,0.04871268840555989,2.4759815 + 2.0556548/(x1 + 1.0292035 - 30.991205/x0),PySRFunction(X=>2.4759815 + 2.0556548/(x1 + 1.0292035 - 30.991205/x0))
8,12,9.304627,(square(x0) / ((x1 + 1.0580441) + (-31.06399 / x0))) + 2.4610128,0.0256039203801853,x0**2/(x1 + 1.0580441 - 31.06399/x0) + 2.4610128,PySRFunction(X=>x0**2/(x1 + 1.0580441 - 31.06399/x0) + 2.4610128)
9,13,8.5279875,(-3.8401349 / (x0 + -3.043713)) + (0.39622712 / (x1 + (-30.487984 / x0))),0.08715840165290323,0.39622712/(x1 - 30.487984/x0) - 3.8401349/(x0 - 3.043713),PySRFunction(X=>0.39622712/(x1 - 30.487984/x0) - 3.8401349/(x0 - 3.043713))
10,14,7.438174,(0.39415836 / (x1 + (-30.487984 / x0))) + (2.010409 / tanh(2.9355114 - x0)),0.13672801304798862,2.010409/tanh(2.9355114 - x0) + 0.39415836/(x1 - 30.487984/x0),PySRFunction(X=>2.010409/tanh(2.9355114 - x0) + 0.39415836/(x1 - 30.487984/x0))
11,15,6.3624296,((3.6722255 / (2.8245685 - x0)) / ((x0 * x1) + (x0 + -30.95592))) + 2.3262882,0.15621507163215653,2.3262882 + 3.6722255/((2.8245685 - x0)*(x0*x1 + x0 - 30.95592)),PySRFunction(X=>2.3262882 + 3.6722255/((2.8245685 - x0)*(x0*x1 + x0 - 30.95592)))
12,16,6.285763,(2.0374565 / tanh(2.9355114 - x0)) + (2.3102348 / ((x1 + 1.0510683) + (-30.99911 / x0))),0.012123082149502671,2.0374565/tanh(2.9355114 - x0) + 2.3102348/(x1 + 1.0510683 - 30.99911/x0),PySRFunction(X=>2.0374565/tanh(2.9355114 - x0) + 2.3102348/(x1 + 1.0510683 - 30.99911/x0))
13,17,5.774019,(2.2309625 / tanh(2.9560337 - x0)) + (square(x0) / ((x1 + 1.0580441) + (-31.06399 / x0))),0.08491886298449436,x0**2/(x1 + 1.0580441 - 31.06399/x0) + 2.2309625/tanh(2.9560337 - x0),PySRFunction(X=>x0**2/(x1 + 1.0580441 - 31.06399/x0) + 2.2309625/tanh(2.9560337 - x0))
14,19,5.7328815,((2.675073 / x1) + 1.6854224) + ((3.7104602 / (2.8242185 - x0)) / ((-30.957436 + x0) + (x1 * x0))),0.0035750439710921004,1.6854224 + 3.7104602/((2.8242185 - x0)*(x0*x1 + x0 - 30.957436)) + 2.675073/x1,PySRFunction(X=>1.6854224 + 3.7104602/((2.8242185 - x0)*(x0*x1 + x0 - 30.957436)) + 2.675073/x1)
15,20,5.497733,(square(x0) / ((1.0580441 + x1) + (-31.06399 / x0))) + ((2.1954677 / tanh(x1)) / tanh(2.9560337 - x0)),0.04188245845627001,x0**2/(x1 + 1.0580441 - 31.06399/x0) + 2.1954677/(tanh(x1)*tanh(2.9560337 - x0)),PySRFunction(X=>x0**2/(x1 + 1.0580441 - 31.06399/x0) + 2.1954677/(tanh(x1)*tanh(2.9560337 - x0)))
