,complexity,loss,equation,score,sympy_format,lambda_format
0,1,12.210947,2.872853,0.0,2.87285300000000,PySRFunction(X=>2.87285300000000)
1,3,8.1034,x0 * 5.9382,0.20502455889973442,x0*5.9382,PySRFunction(X=>x0*5.9382)
2,4,6.5982275,cube(x0) * 7.818072,0.2054826743356691,x0**3*7.818072,PySRFunction(X=>x0**3*7.818072)
3,5,6.146098,cube(square(x0) + 0.9580342),0.07098364344599817,(x0**2 + 0.9580342)**3,PySRFunction(X=>(x0**2 + 0.9580342)**3)
4,6,5.9671807,cube(x0 * 1.8724701) + 0.9938339,0.02954283760564552,6.56515032196145*x0**3 + 0.9938339,PySRFunction(X=>6.56515032196145*x0**3 + 0.9938339)
5,7,5.812611,tanh(square(x0 - 0.3674831)) / 0.046475787,0.026244703800490862,tanh((x0 - 1*0.3674831)**2)/0.046475787,PySRFunction(X=>tanh((x0 - 1*0.3674831)**2)/0.046475787)
6,8,5.36426,0.5873348 / (square(x0 + -1.143548) + 0.043054245),0.08027143197050818,0.5873348/((x0 - 1.143548)**2 + 0.043054245),PySRFunction(X=>0.5873348/((x0 - 1.143548)**2 + 0.043054245))
7,10,4.984227,(cube(x0) / 0.1431271) + (0.008356427 / (0.99800026 - x0)),0.03674005467022733,x0**3/0.1431271 + 0.008356427/(0.99800026 - x0),PySRFunction(X=>x0**3/0.1431271 + 0.008356427/(0.99800026 - x0))
8,11,3.9756212,(x0 * 4.4500356) + (0.0687019 / (tanh(x1) - square(x0))),0.22609731356844553,x0*4.4500356 + 0.0687019/(-x0**2 + tanh(x1)),PySRFunction(X=>x0*4.4500356 + 0.0687019/(-x0**2 + tanh(x1)))
9,12,3.3316402,(0.06424019 / (tanh(x1) - square(x0))) + cube(x0 - -0.73111844),0.17671627734520487,(x0 - 1*(-0.73111844))**3 + 0.06424019/(-x0**2 + tanh(x1)),PySRFunction(X=>(x0 - 1*(-0.73111844))**3 + 0.06424019/(-x0**2 + tanh(x1)))
10,13,2.8857043,(-0.0666014 / (square(x0) - tanh(x1))) + square(cube(x0) - -1.2131166),0.1436957403308952,(x0**3 - 1*(-1.2131166))**2 - 0.0666014/(x0**2 - tanh(x1)),PySRFunction(X=>(x0**3 - 1*(-1.2131166))**2 - 0.0666014/(x0**2 - tanh(x1)))
11,14,2.842757,((cube(x0) * 4.5763884) + 1.0485733) + (0.061756287 / (tanh(x1) - square(x0))),0.014994639025793448,x0**3*4.5763884 + 1.0485733 + 0.061756287/(-x0**2 + tanh(x1)),PySRFunction(X=>x0**3*4.5763884 + 1.0485733 + 0.061756287/(-x0**2 + tanh(x1)))
12,15,2.6775286,(square(x0 - 1.2425437) / (tanh(x1) - square(x0))) + cube(x0 / 0.56581473),0.05988015103533089,5.52048522528938*x0**3 + (x0 - 1*1.2425437)**2/(-x0**2 + tanh(x1)),PySRFunction(X=>5.52048522528938*x0**3 + (x0 - 1*1.2425437)**2/(-x0**2 + tanh(x1)))
13,16,2.5991144,((3.0376844 / x1) + cube(x0 * 1.6898487)) + (0.06386575 / (tanh(x1) - square(x0))),0.029723433268469757,4.8255127322674*x0**3 + 0.06386575/(-x0**2 + tanh(x1)) + 3.0376844/x1,PySRFunction(X=>4.8255127322674*x0**3 + 0.06386575/(-x0**2 + tanh(x1)) + 3.0376844/x1)
14,17,2.5902646,((cube(x0) * 6.107702) + -0.4867952) + (cube(1.388201 - x0) / (tanh(x1) - square(x0))),0.0034107389648146825,x0**3*6.107702 + (1.388201 - x0)**3/(-x0**2 + tanh(x1)) - 0.4867952,PySRFunction(X=>x0**3*6.107702 + (1.388201 - x0)**3/(-x0**2 + tanh(x1)) - 0.4867952)
15,18,2.3823633,(0.06291953 / (tanh(x1) - square(x0))) + ((cube(x0) * 4.3958406) + (14.278251 / (x1 + 5.146713))),0.0836670544604378,x0**3*4.3958406 + 14.278251/(x1 + 5.146713) + 0.06291953/(-x0**2 + tanh(x1)),PySRFunction(X=>x0**3*4.3958406 + 14.278251/(x1 + 5.146713) + 0.06291953/(-x0**2 + tanh(x1)))
16,19,2.3518517,(cube(1.3873585 - x0) / (tanh(x1) - square(x0))) + ((x1 * -0.01968222) + (cube(x0) * 5.9796824)),0.012890002867586738,x0**3*5.9796824 + x1*(-0.01968222) + (1.3873585 - x0)**3/(-x0**2 + tanh(x1)),PySRFunction(X=>x0**3*5.9796824 + x1*(-0.01968222) + (1.3873585 - x0)**3/(-x0**2 + tanh(x1)))
17,20,2.3139615,((cube(x0) * 6.133767) + tanh(x1 * -0.067692585)) + (cube(1.3904474 - x0) / (tanh(x1) - square(x0))),0.01624198455083702,x0**3*6.133767 + (1.3904474 - x0)**3/(-x0**2 + tanh(x1)) + tanh(x1*(-0.067692585)),PySRFunction(X=>x0**3*6.133767 + (1.3904474 - x0)**3/(-x0**2 + tanh(x1)) + tanh(x1*(-0.067692585)))
