,complexity,loss,equation,score,sympy_format,lambda_format
0,1,4.8115816,2.1247737,0.0,2.12477370000000,PySRFunction(X=>2.12477370000000)
1,3,2.9212358,4.30838 / x1,0.24950954955619703,4.30838/x1,PySRFunction(X=>4.30838/x1)
2,4,2.7392762,4.677079 / cube(x1),0.06431302100681183,4.677079/(x1**3),PySRFunction(X=>4.677079/(x1**3))
3,5,2.212109,x1 / (x1 - 0.7846665),0.21374736580075718,x1/(x1 - 1*0.7846665),PySRFunction(X=>x1/(x1 - 1*0.7846665))
4,6,1.9377521,square((-3.6147988 / x1) + 1.4592435),0.13241776920869938,(1.4592435 - 3.6147988/x1)**2,PySRFunction(X=>(1.4592435 - 3.6147988/x1)**2)
5,7,1.7538707,1.6038967 - (1.381176 / (x1 - 1.4486141)),0.09970341589507219,1.6038967 - 1.381176/(x1 - 1*1.4486141),PySRFunction(X=>1.6038967 - 1.381176/(x1 - 1*1.4486141))
6,8,0.81519663,(21.587542 / cube(x1)) / (5.6506 - x1),0.7661511050519804,21.587542/((5.6506 - x1)*(x1**3)),PySRFunction(X=>21.587542/((5.6506 - x1)*(x1**3)))
7,9,0.69542336,0.5715219 / ((x1 + (5.6159 / x1)) - 6.493902),0.15890853675839167,0.5715219/(x1 - 1*6.493902 + 5.6159/x1),PySRFunction(X=>0.5715219/(x1 - 1*6.493902 + 5.6159/x1))
8,10,0.39338866,square((-1.0188614 / (x0 + -1.2581091)) + (-3.2114344 / x1)),0.5697227312700042,(-1.0188614/(x0 - 1.2581091) - 3.2114344/x1)**2,PySRFunction(X=>(-1.0188614/(x0 - 1.2581091) - 3.2114344/x1)**2)
9,11,0.28503945,((5.7651978 / square(x1)) + -1.0637738) / tanh(5.423306 - x1),0.32217048817474436,(-1.0637738 + 5.7651978/(x1**2))/tanh(5.423306 - x1),PySRFunction(X=>(-1.0637738 + 5.7651978/(x1**2))/tanh(5.423306 - x1))
10,12,0.25197834,(((7.558433 / x1) + -2.1867843) / tanh(5.4587083 - x1)) + -0.71064866,0.12328446030561888,(-2.1867843 + 7.558433/x1)/tanh(5.4587083 - x1) - 0.71064866,PySRFunction(X=>(-2.1867843 + 7.558433/x1)/tanh(5.4587083 - x1) - 0.71064866)
11,13,0.2011267,square(-2.3362672 / x1) + ((x0 / -0.3652117) / tanh(4.990958 - x1)),0.22540807370458701,x0/((-0.3652117)*tanh(4.990958 - x1)) + 5.45814442979584/x1**2,PySRFunction(X=>x0/((-0.3652117)*tanh(4.990958 - x1)) + 5.45814442979584/x1**2)
12,14,0.122475885,((x1 * 0.07666668) + (0.38520664 / (x0 - 0.7754664))) + (5.5386677 / square(x1)),0.4960209042687524,x1*0.07666668 + 0.38520664/(x0 - 1*0.7754664) + 5.5386677/(x1**2),PySRFunction(X=>x1*0.07666668 + 0.38520664/(x0 - 1*0.7754664) + 5.5386677/(x1**2))
13,15,0.11872312,((x1 * 0.07824851) + square(-2.365706 / x1)) + (0.38233712 / tanh(x0 - 0.77552086)),0.03112009406581508,x1*0.07824851 + 0.38233712/tanh(x0 - 1*0.77552086) + 5.596564878436/x1**2,PySRFunction(X=>x1*0.07824851 + 0.38233712/tanh(x0 - 1*0.77552086) + 5.596564878436/x1**2)
14,16,0.09256007,(22.698484 / (cube(x1) + 2.987054)) + ((0.43967214 / (x0 - 0.76211447)) + (x1 * 0.08294185)),0.24893622024585804,x1*0.08294185 + 22.698484/(x1**3 + 2.987054) + 0.43967214/(x0 - 1*0.76211447),PySRFunction(X=>x1*0.08294185 + 22.698484/(x1**3 + 2.987054) + 0.43967214/(x0 - 1*0.76211447))
15,18,0.07105491,(26.891542 / ((3.8632684 - x0) + cube(x1))) + ((x1 * 0.08885799) + (0.48503917 / (x0 - 0.74873614))),0.132202440366382,x1*0.08885799 + 26.891542/(-x0 + x1**3 + 3.8632684) + 0.48503917/(x0 - 1*0.74873614),PySRFunction(X=>x1*0.08885799 + 26.891542/(-x0 + x1**3 + 3.8632684) + 0.48503917/(x0 - 1*0.74873614))
16,20,0.057819657,(((0.10053914 * x1) + -0.37859166) + (0.48640135 / (x0 - 0.75607836))) + (34.418747 / (cube(x1) + (4.8248234 - x0))),0.10306207702568108,0.10053914*x1 - 0.37859166 + 34.418747/(-x0 + x1**3 + 4.8248234) + 0.48640135/(x0 - 1*0.75607836),PySRFunction(X=>0.10053914*x1 - 0.37859166 + 34.418747/(-x0 + x1**3 + 4.8248234) + 0.48640135/(x0 - 1*0.75607836))
