p,inf,-3,-2,-1,0
200.0,1.0,1.0,1.0,1.0,1.0
100.0,1.0,1.0,1.0,1.0,0.75
50.0,1.0,1.0,1.0,1.0,0.45
20.0,1.0,1.0,1.0,0.95,0.05
10.0,0.95,1.0,1.0,0.7,0.0
5.0,0.7,0.65,0.3,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0
