,0,1,2,3,4
train,0.3048294162495022,0.31209818541502066,0.30696802151865293,0.313868353438772,0.31592145190933413
test,0.3601941805676431,0.3222619441297907,0.32600855528962785,0.3051134111275555,0.31226415341741204
